time,type,number,queueLength,totalPacketLength
453.5,1,47,1,0
454.666,0,47,0,0
467.836,1,48,1,0
468.355,0,48,0,0
469.174,1,49,1,0
469.837,0,49,0,0
471.691,1,50,1,0
473.755,0,50,0,0
479.216,1,51,1,0
479.217,0,51,0,0
498.914,1,52,1,0
498.933,0,52,0,0
515.782,1,53,1,0
516.06,0,53,0,0
519.559,1,54,1,0
522.933,0,54,0,0
546.979,1,55,1,0
548.637,0,55,0,0
553.754,1,56,1,0
554.003,0,56,0,0
562.343,1,57,1,0
562.684,0,57,0,0
566.215,1,58,1,0
566.518,0,58,0,0
568.126,1,59,1,0
568.128,0,59,0,0
568.585,1,60,1,0
568.861,0,60,0,0
573.954,1,61,1,0
575.163,0,61,0,0
576.462,1,62,1,0
577.156,1,63,2,0
577.163,0,62,1,0
577.816,0,63,0,0
582.149,1,64,1,0
582.395,0,64,0,0
584.628,1,65,1,0
587.107,0,65,0,0
588.939,1,66,1,0
589.153,0,66,0,0
591.312,1,67,1,0
591.862,1,68,2,0
592.316,0,67,1,0
592.347,0,68,0,0
607.16,1,69,1,0
607.747,0,69,0,0
609.101,1,70,1,0
611.792,0,70,0,0
633.141,1,71,1,0
633.781,0,71,0,0
653.675,1,72,1,0
654.864,0,72,0,0
680.294,1,73,1,0
680.901,0,73,0,0
685.379,1,74,1,0
687.616,0,74,0,0
697.206,1,75,1,0
699.03,0,75,0,0
710.665,1,76,1,0
711.718,0,76,0,0
722.002,1,77,1,0
722.862,0,77,0,0
725.192,1,78,1,0
727.931,0,78,0,0
736.037,1,79,1,0
736.085,0,79,0,0
740.706,1,80,1,0
741.668,0,80,0,0
742.315,1,81,1,0
742.788,0,81,0,0
752.659,1,82,1,0
752.685,0,82,0,0
771.072,1,83,1,0
771.152,0,83,0,0
784.644,1,84,1,0
784.94,0,84,0,0
807.856,1,85,1,0
808.331,0,85,0,0
811.706,1,86,1,0
811.944,0,86,0,0
822.163,1,87,1,0
822.452,0,87,0,0
824.759,1,88,1,0
825.048,0,88,0,0
853.445,1,89,1,0
853.592,0,89,0,0
856.592,1,90,1,0
857.388,0,90,0,0
860.508,1,91,1,0
862.511,0,91,0,0
864.028,1,92,1,0
865.168,0,92,0,0
881.935,1,93,1,0
884.025,0,93,0,0
892.423,1,94,1,0
892.499,0,94,0,0
915.305,1,95,1,0
915.597,0,95,0,0
924.755,1,96,1,0
926.599,0,96,0,0
942.594,1,97,1,0
943.06,0,97,0,0
956.743,1,98,1,0
956.858,0,98,0,0
975.768,1,99,1,0
976.588,0,99,0,0
995.258,1,100,1,0
995.678,0,100,0,0
1007.03,1,101,1,0
1007.45,0,101,0,0
1029.43,1,102,1,0
1030.73,1,103,2,0
1032.62,0,102,1,0
1032.67,0,103,0,0
1070.65,1,104,1,0
1071.04,1,105,2,0
1071.61,0,104,1,0
1072.35,0,105,0,0
1075.77,1,106,1,0
1076.1,0,106,0,0
1083.99,1,107,1,0
1084.92,0,107,0,0
1100.94,1,108,1,0
1101.21,1,109,2,0
1101.53,0,108,1,0
1101.87,0,109,0,0
1107.6,1,110,1,0
1107.94,0,110,0,0
1109.78,1,111,1,0
1109.79,0,111,0,0
1127.47,1,112,1,0
1128.32,0,112,0,0
1128.58,1,113,1,0
1129.85,1,114,2,0
1129.9,0,113,1,0
1132.38,1,115,2,0
1132.84,0,114,1,0
1134.56,0,115,0,0
1145.82,1,116,1,0
1147.57,0,116,0,0
1148.71,1,117,1,0
1149,0,117,0,0
1152.83,1,118,1,0
1153.32,0,118,0,0
1160.33,1,119,1,0
1160.64,0,119,0,0
1165.46,1,120,1,0
1165.93,1,121,2,0
1167.5,0,120,1,0
1168,0,121,0,0
1169.41,1,122,1,0
1170.24,0,122,0,0
1173.14,1,123,1,0
1174.87,0,123,0,0
1179.59,1,124,1,0
1179.69,0,124,0,0
1182.63,1,125,1,0
1185.12,0,125,0,0
1221,1,126,1,0
1221.4,0,126,0,0
1244.24,1,127,1,0
1244.51,0,127,0,0
1248.91,1,128,1,0
1250.3,0,128,0,0
1255.03,1,129,1,0
1257.34,0,129,0,0
1260.53,1,130,1,0
1261.36,0,130,0,0
1295.75,1,131,1,0
1296.18,0,131,0,0
1301.39,1,132,1,0
1301.59,0,132,0,0
1303.82,1,133,1,0
1304.23,0,133,0,0
1309.88,1,134,1,0
1309.92,0,134,0,0
1321.39,1,135,1,0
1321.46,0,135,0,0
1329.41,1,136,1,0
1329.79,0,136,0,0
1332.53,1,137,1,0
1333.18,1,138,2,0
1333.23,0,137,1,0
1334.53,0,138,0,0
1366.65,1,139,1,0
1368.29,0,139,0,0
1368.3,1,140,1,0
1369.52,0,140,0,0
1381.39,1,141,1,0
1383.24,0,141,0,0
1391.01,1,142,1,0
1394.13,0,142,0,0
1397.54,1,143,1,0
1397.84,1,144,2,0
1398.29,0,143,1,0
1398.34,0,144,0,0
1407.2,1,145,1,0
1408.09,0,145,0,0
1412.35,1,146,1,0
1414.7,0,146,0,0
1416.35,1,147,1,0
1416.73,0,147,0,0
1435.66,1,148,1,0
1436.7,1,149,2,0
1436.99,0,148,1,0
1437.5,0,149,0,0
1440.86,1,150,1,0
1445.07,0,150,0,0
1450.79,1,151,1,0
1452.58,0,151,0,0
1456.54,1,152,1,0
1457.15,1,153,2,0
1458.11,0,152,1,0
1458.6,1,154,2,0
1458.89,0,153,1,0
1461.05,0,154,0,0
1485.26,1,155,1,0
1485.76,0,155,0,0
1490.62,1,156,1,0
1492.56,0,156,0,0
1494,1,157,1,0
1494.11,0,157,0,0
1502.59,1,158,1,0
1504.09,0,158,0,0
1504.13,1,159,1,0
1505.78,0,159,0,0
1517.91,1,160,1,0
1518.44,0,160,0,0
1524.36,1,161,1,0
1524.78,0,161,0,0
1529.75,1,162,1,0
1529.77,0,162,0,0
1537.21,1,163,1,0
1538.48,0,163,0,0
1539.9,1,164,1,0
1541.09,0,164,0,0
1555.04,1,165,1,0
1556.34,1,166,2,0
1556.48,0,165,1,0
1559.12,0,166,0,0
1560.97,1,167,1,0
1562.42,0,167,0,0
1564.39,1,168,1,0
1568.5,0,168,0,0
1569.98,1,169,1,0
1570.01,0,169,0,0
1579.1,1,170,1,0
1579.11,0,170,0,0
1593.23,1,171,1,0
1593.37,0,171,0,0
1597.92,1,172,1,0
1598.17,0,172,0,0
1606.55,1,173,1,0
1606.78,0,173,0,0
1622.01,1,174,1,0
1623.39,0,174,0,0
1628.09,1,175,1,0
1628.42,0,175,0,0
1647.07,1,176,1,0
1647.67,0,176,0,0
1665.09,1,177,1,0
1665.66,0,177,0,0
1669.11,1,178,1,0
1671.98,1,179,2,0
1672.13,0,178,1,0
1672.67,0,179,0,0
1676.39,1,180,1,0
1677.08,0,180,0,0
1698.04,1,181,1,0
1698.87,0,181,0,0
1709.61,1,182,1,0
1711.62,1,183,2,0
1713.04,0,182,1,0
1713.07,0,183,0,0
1720.01,1,184,1,0
1720.24,0,184,0,0
1721.73,1,185,1,0
1722.52,0,185,0,0
1724.01,1,186,1,0
1724.25,0,186,0,0
1724.71,1,187,1,0
1724.92,0,187,0,0
1747.89,1,188,1,0
1749.41,0,188,0,0
1751.49,1,189,1,0
1752.04,0,189,0,0
1797.08,1,190,1,0
1798.67,0,190,0,0
1801.98,1,191,1,0
1802.18,0,191,0,0
1804.52,1,192,1,0
1805.86,0,192,0,0
1812.15,1,193,1,0
1813.24,0,193,0,0
1814.4,1,194,1,0
1815.04,0,194,0,0
1822.76,1,195,1,0
1822.87,0,195,0,0
1826.01,1,196,1,0
1826.02,0,196,0,0
1834.31,1,197,1,0
1835.03,1,198,2,0
1835.67,1,199,3,0
1836.49,0,197,2,0
1836.85,0,198,1,0
1838.59,1,200,2,0
1839.12,0,199,1,0
1840.03,1,201,2,0
1842.07,0,200,1,0
1842.15,0,201,0,0
1845.65,1,202,1,0
1847.18,0,202,0,0
1851.51,1,203,1,0
1852.06,0,203,0,0
1863.61,1,204,1,0
1863.82,0,204,0,0
1864.96,1,205,1,0
1865.25,0,205,0,0
1875.69,1,206,1,0
1875.84,0,206,0,0
1879.59,1,207,1,0
1879.73,1,208,2,0
1881.32,0,207,1,0
1881.79,0,208,0,0
1905.46,1,209,1,0
1906.33,0,209,0,0
1908.49,1,210,1,0
1909.02,0,210,0,0
1920.12,1,211,1,0
1921.53,0,211,0,0
1922,1,212,1,0
1922.14,0,212,0,0
1923.74,1,213,1,0
1924.08,0,213,0,0
1943.23,1,214,1,0
1943.55,0,214,0,0
1954.89,1,215,1,0
1956.71,0,215,0,0
1971.76,1,216,1,0
1971.81,0,216,0,0
1972.52,1,217,1,0
1973.08,0,217,0,0
1986.37,1,218,1,0
1986.54,0,218,0,0
1991.69,1,219,1,0
1991.8,0,219,0,0
2006.01,1,220,1,0
2007.03,0,220,0,0
2019.28,1,221,1,0
2020.08,0,221,0,0
2020.34,1,222,1,0
2021.65,0,222,0,0
2027.86,1,223,1,0
2028.59,0,223,0,0
2031.24,1,224,1,0
2034.18,0,224,0,0
2036.79,1,225,1,0
2037.47,0,225,0,0
2048.91,1,226,1,0
2049.21,0,226,0,0
2065.59,1,227,1,0
2065.6,1,228,2,0
2066.74,1,229,3,0
2067.72,0,227,2,0
2069.93,1,230,3,0
2071.85,0,228,2,0
2073.55,0,229,1,0
2074.41,1,231,2,0
2075.48,0,230,1,0
2077.83,1,232,2,0
2077.91,1,233,3,0
2078.57,1,234,4,0
2083.05,0,231,3,0
2084.2,0,232,2,0
2084.56,0,233,1,0
2085.85,0,234,0,0
2112.9,1,235,1,0
2115.47,0,235,0,0
2123.37,1,236,1,0
2125.84,0,236,0,0
2131.05,1,237,1,0
2133.71,1,238,2,0
2134.81,0,237,1,0
2135.68,0,238,0,0
2139.13,1,239,1,0
2140.65,0,239,0,0
2141.36,1,240,1,0
2142.75,1,241,2,0
2143.68,0,240,1,0
2145.12,0,241,0,0
2169.15,1,242,1,0
2169.8,0,242,0,0
2177.28,1,243,1,0
2177.29,0,243,0,0
2182.12,1,244,1,0
2182.59,0,244,0,0
2195.16,1,245,1,0
2195.94,0,245,0,0
2206.48,1,246,1,0
2207.37,0,246,0,0
2209.8,1,247,1,0
2209.91,0,247,0,0
2213.35,1,248,1,0
2214.1,0,248,0,0
2236.89,1,249,1,0
2237.46,0,249,0,0
2267.08,1,250,1,0
2267.35,0,250,0,0
2274.42,1,251,1,0
2275.38,0,251,0,0
2276.51,1,252,1,0
2280.39,0,252,0,0
2283.51,1,253,1,0
2283.68,0,253,0,0
2291.26,1,254,1,0
2291.47,0,254,0,0
2294.12,1,255,1,0
2294.53,0,255,0,0
2295.76,1,256,1,0
2296.73,0,256,0,0
2298.14,1,257,1,0
2301.02,0,257,0,0
2307.87,1,258,1,0
2308.11,0,258,0,0
2314.29,1,259,1,0
2316.14,0,259,0,0
2320.11,1,260,1,0
2320.23,0,260,0,0
2345.42,1,261,1,0
2346.54,0,261,0,0
2347.22,1,262,1,0
2348.73,0,262,0,0
2359.58,1,263,1,0
2359.78,0,263,0,0
2374.57,1,264,1,0
2374.81,0,264,0,0
2377.51,1,265,1,0
2378.6,0,265,0,0
2409.85,1,266,1,0
2412.7,0,266,0,0
2426.36,1,267,1,0
2427.95,0,267,0,0
2469.37,1,268,1,0
2470.57,0,268,0,0
2480.29,1,269,1,0
2480.42,0,269,0,0
2491.99,1,270,1,0
2492.16,0,270,0,0
2495.96,1,271,1,0
2496.56,0,271,0,0
2501.27,1,272,1,0
2501.98,0,272,0,0
2519.99,1,273,1,0
2521.74,0,273,0,0
2528.4,1,274,1,0
2529.58,0,274,0,0
2529.92,1,275,1,0
2531.8,0,275,0,0
2542,1,276,1,0
2542.23,0,276,0,0
2542.69,1,277,1,0
2543.27,0,277,0,0
2561.33,1,278,1,0
2561.69,0,278,0,0
2565.48,1,279,1,0
2565.81,1,280,2,0
2566.25,0,279,1,0
2566.45,0,280,0,0
2586.9,1,281,1,0
2590.25,0,281,0,0
2599.91,1,282,1,0
2600.5,0,282,0,0
2615.96,1,283,1,0
2616.65,0,283,0,0
2619.99,1,284,1,0
2620.15,0,284,0,0
2633.35,1,285,1,0
2633.95,0,285,0,0
2637.66,1,286,1,0
2638.63,0,286,0,0
2666.05,1,287,1,0
2666.2,0,287,0,0
2680.27,1,288,1,0
2680.31,0,288,0,0
2689.1,1,289,1,0
2689.2,1,290,2,0
2690.17,0,289,1,0
2690.58,0,290,0,0
2723.25,1,291,1,0
2725.11,0,291,0,0
2732.71,1,292,1,0
2732.73,0,292,0,0
2751.84,1,293,1,0
2752.56,0,293,0,0
2754.51,1,294,1,0
2755.62,0,294,0,0
2770.71,1,295,1,0
2770.78,0,295,0,0
2785,1,296,1,0
2785.97,0,296,0,0
2810.78,1,297,1,0
2811.23,0,297,0,0
2813.05,1,298,1,0
2813.45,0,298,0,0
2821.18,1,299,1,0
2823.25,0,299,0,0
2850.77,1,300,1,0
2850.8,0,300,0,0
2855.96,1,301,1,0
2857.42,0,301,0,0
2866.81,1,302,1,0
2868.84,0,302,0,0
2882.61,1,303,1,0
2883.45,0,303,0,0
2891.46,1,304,1,0
2892.31,0,304,0,0
2899.97,1,305,1,0
2900.3,0,305,0,0
2913.8,1,306,1,0
2914.34,0,306,0,0
2929.96,1,307,1,0
2929.96,0,307,0,0
2931.8,1,308,1,0
2932.57,0,308,0,0
2965.22,1,309,1,0
2966.25,1,310,2,0
2967.77,0,309,1,0
2968.17,0,310,0,0
2982.03,1,311,1,0
2982.46,1,312,2,0
2983.88,0,311,1,0
2984.06,0,312,0,0
2987.24,1,313,1,0
2987.76,0,313,0,0
2988.9,1,314,1,0
2989.3,0,314,0,0
2995.45,1,315,1,0
2996.48,0,315,0,0
2996.77,1,316,1,0
2997.78,0,316,0,0
3010.35,1,317,1,0
3012.56,0,317,0,0
3032.9,1,318,1,0
3033,0,318,0,0
3054.02,1,319,1,0
3054.15,1,320,2,0
3054.52,0,319,1,0
3055.23,0,320,0,0
3069.01,1,321,1,0
3069.13,0,321,0,0
3069.83,1,322,1,0
3070.63,1,323,2,0
3070.64,0,322,1,0
3070.81,0,323,0,0
3085.63,1,324,1,0
3085.93,1,325,2,0
3086.16,0,324,1,0
3087.16,0,325,0,0
3102.97,1,326,1,0
3103.14,0,326,0,0
3112.42,1,327,1,0
3113.23,0,327,0,0
3134.3,1,328,1,0
3134.96,0,328,0,0
3138.41,1,329,1,0
3138.53,0,329,0,0
3139.25,1,330,1,0
3139.9,0,330,0,0
3140.66,1,331,1,0
3141.76,0,331,0,0
3152.35,1,332,1,0
3152.35,0,332,0,0
3155.64,1,333,1,0
3155.98,0,333,0,0
3170.83,1,334,1,0
3172.43,1,335,2,0
3174.46,0,334,1,0
3175.09,0,335,0,0
3176.72,1,336,1,0
3177.15,0,336,0,0
3199.21,1,337,1,0
3199.71,0,337,0,0
3201.11,1,338,1,0
3201.96,0,338,0,0
3227.24,1,339,1,0
3227.62,0,339,0,0
3234.14,1,340,1,0
3234.39,0,340,0,0
3239.81,1,341,1,0
3241.07,0,341,0,0
3248.08,1,342,1,0
3250.73,0,342,0,0
3272.63,1,343,1,0
3273.14,0,343,0,0
3279.62,1,344,1,0
3280.61,0,344,0,0
3285.1,1,345,1,0
3286.06,0,345,0,0
3297.5,1,346,1,0
3297.78,0,346,0,0
3318.45,1,347,1,0
3318.74,0,347,0,0
3323.07,1,348,1,0
3323.9,0,348,0,0
3325.53,1,349,1,0
3325.72,1,350,2,0
3325.84,0,349,1,0
3326.84,0,350,0,0
3331.08,1,351,1,0
3332.14,0,351,0,0
3334.23,1,352,1,0
3334.85,1,353,2,0
3334.87,0,352,1,0
3335.19,0,353,0,0
3337.16,1,354,1,0
3337.46,0,354,0,0
3355.66,1,355,1,0
3357.08,0,355,0,0
3358.34,1,356,1,0
3359.59,0,356,0,0
3366.34,1,357,1,0
3367.83,0,357,0,0
3378.17,1,358,1,0
3378.82,0,358,0,0
3396.4,1,359,1,0
3396.52,0,359,0,0
3412.65,1,360,1,0
3414.66,0,360,0,0
3428.92,1,361,1,0
3430.53,0,361,0,0
3436.18,1,362,1,0
3436.45,0,362,0,0
3457.2,1,363,1,0
3458.2,0,363,0,0
3510.43,1,364,1,0
3513.72,1,365,2,0
3514.88,0,364,1,0
3515.5,0,365,0,0
3519.87,1,366,1,0
3523.36,0,366,0,0
3527.45,1,367,1,0
3528.95,0,367,0,0
3539.68,1,368,1,0
3540.26,0,368,0,0
3545.34,1,369,1,0
3545.36,0,369,0,0
3547.45,1,370,1,0
3548.34,0,370,0,0
3548.84,1,371,1,0
3548.89,0,371,0,0
3557.83,1,372,1,0
3558.18,0,372,0,0
3577.26,1,373,1,0
3578.05,0,373,0,0
3581.57,1,374,1,0
3583.2,0,374,0,0
3585.6,1,375,1,0
3586.46,0,375,0,0
3596.53,1,376,1,0
3596.58,0,376,0,0
3606.05,1,377,1,0
3607.27,0,377,0,0
3622.08,1,378,1,0
3624.6,0,378,0,0
3645.12,1,379,1,0
3645.3,0,379,0,0
3645.9,1,380,1,0
3646.66,0,380,0,0
3658.55,1,381,1,0
3662,0,381,0,0
3664.74,1,382,1,0
3665.24,0,382,0,0
3678.29,1,383,1,0
3679.07,1,384,2,0
3679.11,1,385,3,0
3681.8,0,383,2,0
3687.69,0,384,1,0
3688.01,1,386,2,0
3688.57,0,385,1,0
3688.65,0,386,0,0
3700.54,1,387,1,0
3701.4,0,387,0,0
3712.08,1,388,1,0
3712.69,0,388,0,0
3717.85,1,389,1,0
3719.26,0,389,0,0
3720.97,1,390,1,0
3721.39,0,390,0,0
3725.92,1,391,1,0
3726.51,0,391,0,0
3731.19,1,392,1,0
3731.48,0,392,0,0
3732.39,1,393,1,0
3736.2,0,393,0,0
3749.54,1,394,1,0
3751.86,0,394,0,0
3755.77,1,395,1,0
3756.87,0,395,0,0
3758.48,1,396,1,0
3759.31,0,396,0,0
3789.23,1,397,1,0
3791.37,0,397,0,0
3815.48,1,398,1,0
3817.59,0,398,0,0
3819.95,1,399,1,0
3820.11,0,399,0,0
3822.68,1,400,1,0
3822.7,0,400,0,0
3831.6,1,401,1,0
3832.9,0,401,0,0
3840.21,1,402,1,0
3841.21,0,402,0,0
3852.36,1,403,1,0
3852.92,0,403,0,0
3856.14,1,404,1,0
3856.74,0,404,0,0
3861.24,1,405,1,0
3862.11,0,405,0,0
3866.45,1,406,1,0
3867.81,0,406,0,0
3902.03,1,407,1,0
3902.37,1,408,2,0
3902.49,0,407,1,0
3903.35,0,408,0,0
3913.29,1,409,1,0
3917.31,0,409,0,0
3919.9,1,410,1,0
3920.15,0,410,0,0
3937.05,1,411,1,0
3937.36,1,412,2,0
3937.79,0,411,1,0
3938.25,0,412,0,0
3947.58,1,413,1,0
3948.21,0,413,0,0
3954.82,1,414,1,0
3955.38,0,414,0,0
3964.8,1,415,1,0
3965.66,0,415,0,0
3966.48,1,416,1,0
3967.1,1,417,2,0
3967.77,0,416,1,0
3967.91,0,417,0,0
3984.71,1,418,1,0
3984.98,0,418,0,0
3993.71,1,419,1,0
3994.22,0,419,0,0
3998.83,1,420,1,0
4001.37,0,420,0,0
4009.63,1,421,1,0
4011.58,1,422,2,0
4011.67,1,423,3,0
4012.13,0,421,2,0
4012.46,0,422,1,0
4013.57,0,423,0,0
4021.1,1,424,1,0
4021.71,0,424,0,0
4023.57,1,425,1,0
4023.59,0,425,0,0
4024.27,1,426,1,0
4024.45,0,426,0,0
4027.34,1,427,1,0
4029.5,0,427,0,0
4036.12,1,428,1,0
4037.28,0,428,0,0
4050.05,1,429,1,0
4051.02,0,429,0,0
4057.38,1,430,1,0
4060.05,0,430,0,0
4077.15,1,431,1,0
4079.17,0,431,0,0
4099.61,1,432,1,0
4099.96,0,432,0,0
4107.72,1,433,1,0
4110.61,0,433,0,0
4120.75,1,434,1,0
4120.82,0,434,0,0
4124.49,1,435,1,0
4125.28,0,435,0,0
4131.55,1,436,1,0
4133.05,0,436,0,0
4142.17,1,437,1,0
4142.35,0,437,0,0
4151.61,1,438,1,0
4152.43,0,438,0,0
4154.45,1,439,1,0
4154.71,0,439,0,0
4170.23,1,440,1,0
4170.35,0,440,0,0
4179.84,1,441,1,0
4180.1,0,441,0,0
4186.91,1,442,1,0
4187.11,0,442,0,0
4190.19,1,443,1,0
4191.25,0,443,0,0
4200.52,1,444,1,0
4202.1,0,444,0,0
4219.38,1,445,1,0
4219.52,0,445,0,0
4247.24,1,446,1,0
4247.64,0,446,0,0
4262.46,1,447,1,0
4264.08,0,447,0,0
4273.11,1,448,1,0
4273.23,0,448,0,0
4284.85,1,449,1,0
4285.75,0,449,0,0
4311.25,1,450,1,0
4311.81,0,450,0,0
4334.26,1,451,1,0
4335.45,0,451,0,0
4379.54,1,452,1,0
4384.41,0,452,0,0
4384.84,1,453,1,0
4384.87,0,453,0,0
4413.49,1,454,1,0
4414.73,0,454,0,0
4427.72,1,455,1,0
4428.1,0,455,0,0
4438.52,1,456,1,0
4439.92,0,456,0,0
4440.43,1,457,1,0
4441.11,0,457,0,0
4453.49,1,458,1,0
4453.54,1,459,2,0
4453.76,0,458,1,0
4454.37,0,459,0,0
4462.94,1,460,1,0
4463.04,0,460,0,0
4472.48,1,461,1,0
4472.59,0,461,0,0
4474.82,1,462,1,0
4475.53,0,462,0,0
4495.47,1,463,1,0
4496.1,0,463,0,0
4498.46,1,464,1,0
4498.68,0,464,0,0
4506.26,1,465,1,0
4506.81,0,465,0,0
4507.29,1,466,1,0
4507.51,0,466,0,0
4537.5,1,467,1,0
4537.9,0,467,0,0
4540.53,1,468,1,0
4541.82,0,468,0,0
4548.47,1,469,1,0
4549.81,1,470,2,0
4549.99,0,469,1,0
4550.35,1,471,2,0
4551.19,0,470,1,0
4551.86,0,471,0,0
4552.23,1,472,1,0
4553.06,1,473,2,0
4554.64,0,472,1,0
4554.86,1,474,2,0
4555.41,0,473,1,0
4556.22,0,474,0,0
4558.42,1,475,1,0
4558.65,0,475,0,0
4558.7,1,476,1,0
4558.99,0,476,0,0
4567.16,1,477,1,0
4567.44,0,477,0,0
4568.42,1,478,1,0
4568.83,0,478,0,0
4570.01,1,479,1,0
4570.26,0,479,0,0
4580.03,1,480,1,0
4580.78,0,480,0,0
4596.89,1,481,1,0
4597.27,0,481,0,0
4597.32,1,482,1,0
4597.33,0,482,0,0
4612.29,1,483,1,0
4612.89,0,483,0,0
4623.1,1,484,1,0
4623.42,0,484,0,0
4633.32,1,485,1,0
4634.17,0,485,0,0
4647.81,1,486,1,0
4648.1,0,486,0,0
4661.53,1,487,1,0
4662.19,0,487,0,0
4681.97,1,488,1,0
4682.3,0,488,0,0
4685.74,1,489,1,0
4687.05,0,489,0,0
4693.73,1,490,1,0
4694.05,0,490,0,0
4704.05,1,491,1,0
4705.08,0,491,0,0
4706.76,1,492,1,0
4706.78,0,492,0,0
4723.69,1,493,1,0
4724.02,0,493,0,0
4728.73,1,494,1,0
4729.13,0,494,0,0
4750.31,1,495,1,0
4752.95,0,495,0,0
4765.92,1,496,1,0
4766.35,0,496,0,0
4769.3,1,497,1,0
4771.54,0,497,0,0
4791.8,1,498,1,0
4792.02,0,498,0,0
4793.33,1,499,1,0
4795.85,0,499,0,0
4799.18,1,500,1,0
4799.67,0,500,0,0
4806.06,1,501,1,0
4806.32,0,501,0,0
4852.65,1,502,1,0
4854.05,0,502,0,0
4857.02,1,503,1,0
4857.16,0,503,0,0
4885.14,1,504,1,0
4886.79,1,505,2,0
4888.68,0,504,1,0
4889.41,1,506,2,0
4889.82,0,505,1,0
4889.89,0,506,0,0
4890.04,1,507,1,0
4890.78,0,507,0,0
4893.97,1,508,1,0
4894.53,0,508,0,0
4896.01,1,509,1,0
4896.32,0,509,0,0
4902.49,1,510,1,0
4903.19,0,510,0,0
4920.01,1,511,1,0
4920.1,0,511,0,0
4935.59,1,512,1,0
4935.7,1,513,2,0
4936.07,0,512,1,0
4937.8,0,513,0,0
4960.59,1,514,1,0
4961.62,1,515,2,0
4963.56,0,514,1,0
4964.04,0,515,0,0
4971.53,1,516,1,0
4972.12,0,516,0,0
4989.17,1,517,1,0
4989.23,0,517,0,0
5002.64,1,518,1,0
5003.85,1,519,2,0
5004.87,0,518,1,0
5006.28,0,519,0,0
5008.56,1,520,1,0
5009.68,0,520,0,0
5020.41,1,521,1,0
5021.78,0,521,0,0
5031.84,1,522,1,0
5031.89,0,522,0,0
5039,1,523,1,0
5040.48,0,523,0,0
5041.59,1,524,1,0
5041.66,0,524,0,0
5042.11,1,525,1,0
5042.12,0,525,0,0
5070.73,1,526,1,0
5072.93,0,526,0,0
5074.76,1,527,1,0
5074.97,0,527,0,0
5076.8,1,528,1,0
5077.05,0,528,0,0
5092.93,1,529,1,0
5092.94,0,529,0,0
5093.14,1,530,1,0
5093.61,0,530,0,0
5097.96,1,531,1,0
5098.24,0,531,0,0
5104.1,1,532,1,0
5107.04,0,532,0,0
5120.51,1,533,1,0
5120.66,0,533,0,0
5158.63,1,534,1,0
5161.31,0,534,0,0
5162.56,1,535,1,0
5163.41,0,535,0,0
5168.31,1,536,1,0
5168.77,0,536,0,0
5194.02,1,537,1,0
5194.81,0,537,0,0
5196.61,1,538,1,0
5197.88,0,538,0,0
5198.36,1,539,1,0
5198.66,0,539,0,0
5201.89,1,540,1,0
5204.62,0,540,0,0
5205.06,1,541,1,0
5205.51,0,541,0,0
5206.54,1,542,1,0
5206.76,0,542,0,0
5245.37,1,543,1,0
5249.03,0,543,0,0
5251.65,1,544,1,0
5252.14,0,544,0,0
5258.03,1,545,1,0
