time,type,number,queueLength,totalPacketLength
114.495,0,54,0,7
117.859,1,56,1,7
118.416,1,57,2,7
119.171,1,58,2,8
119.546,0,56,1,8
122.288,0,57,0,8
125.918,1,59,1,8
127.273,1,60,2,8
127.576,0,59,1,8
127.771,1,61,2,8
128.435,0,60,1,8
128.453,1,62,2,8
128.822,0,61,1,8
129.013,0,62,0,8
129.059,1,63,1,8
129.061,0,63,0,8
129.15,1,64,1,8
129.426,0,64,0,8
130.224,1,65,1,8
130.726,1,66,2,8
131.434,0,65,1,8
131.503,0,66,0,8
132.128,1,67,1,8
132.627,0,67,0,8
133.434,1,68,1,8
133.68,0,68,0,8
133.929,1,69,1,8
134.792,1,70,2,8
135.22,1,71,2,9
135.694,1,72,2,10
136.409,0,69,1,10
136.464,0,70,0,10
137.703,1,73,1,10
137.765,1,74,2,10
138.939,1,75,2,11
139.233,0,73,1,11
139.328,1,76,2,11
141.923,0,74,1,11
142.564,0,76,0,11
144.136,1,77,1,11
146.189,0,77,0,11
146.514,1,78,1,11
147.729,1,79,2,11
148.745,1,80,2,12
149.176,0,78,1,12
150.359,0,79,0,12
153.221,1,81,1,12
155.046,0,81,0,12
155.913,1,82,1,12
156.966,0,82,0,12
158.18,1,83,1,12
158.818,1,84,2,12
159.041,0,83,1,12
160.126,0,84,0,12
164.297,1,85,1,12
164.345,0,85,0,12
165.231,1,86,1,12
165.552,1,87,2,12
166.193,0,86,1,12
166.5,1,88,2,12
166.552,1,89,2,13
167.228,0,87,1,13
167.308,0,88,0,13
170.234,1,90,1,13
170.826,1,91,2,13
171.592,0,90,1,13
172.066,0,91,0,13
175.468,1,92,1,13
175.853,0,92,0,13
175.943,1,93,1,13
176.522,1,94,2,13
176.989,0,93,1,13
177.041,1,95,2,13
177.278,0,94,1,13
177.425,0,95,0,13
182.778,1,96,1,13
183.093,0,96,0,13
184.37,1,97,1,13
184.761,0,97,0,13
188.376,1,98,1,13
188.728,0,98,0,13
190.655,1,99,1,13
192.446,0,99,0,13
194.835,1,100,1,13
194.987,1,101,2,13
195.884,0,100,1,13
196.176,0,101,0,13
199.563,1,102,1,13
200.508,0,102,0,13
203.252,1,103,1,13
204.184,1,104,2,13
205.036,0,103,1,13
205.152,0,104,0,13
207.014,1,105,1,13
208.653,1,106,2,13
208.917,0,105,1,13
209.337,0,106,0,13
212.551,1,107,1,13
213.398,1,108,2,13
213.728,0,107,1,13
216.915,0,108,0,13
217.879,1,109,1,13
218.009,0,109,0,13
225.864,1,110,1,13
225.92,0,110,0,13
227.771,1,111,1,13
227.81,0,111,0,13
228.716,1,112,1,13
229.378,1,113,2,13
229.462,0,112,1,13
230.396,0,113,0,13
231.023,1,114,1,13
232.206,1,115,2,13
232.261,1,116,2,14
232.718,0,114,1,14
233.053,0,115,0,14
233.538,1,117,1,14
233.884,0,117,0,14
233.973,1,118,1,14
233.991,0,118,0,14
237.512,1,119,1,14
237.734,1,120,2,14
238.364,0,119,1,14
238.491,0,120,0,14
240.375,1,121,1,14
240.628,0,121,0,14
246.259,1,122,1,14
247.603,0,122,0,14
249.704,1,123,1,14
250.282,1,124,2,14
250.875,1,125,2,15
251.453,0,123,1,15
251.7,1,126,2,15
251.945,0,124,1,15
252.255,0,126,0,15
253.199,1,127,1,15
253.712,0,127,0,15
257.293,1,128,1,15
257.34,0,128,0,15
257.991,1,129,1,15
258.492,0,129,0,15
259.633,1,130,1,15
260.005,0,130,0,15
263.091,1,131,1,15
263.283,1,132,2,15
263.737,0,131,1,15
263.891,1,133,2,15
266.226,0,132,1,15
266.63,0,133,0,15
271.565,1,134,1,15
272.115,1,135,2,15
273.049,1,136,2,16
273.888,0,134,1,16
274.5,0,135,0,16
275.84,1,137,1,16
276.94,1,138,2,16
278.149,0,137,1,16
278.609,1,139,2,16
279.482,1,140,2,17
280.612,1,141,2,18
281.007,1,142,2,19
281.492,1,143,2,20
281.671,0,138,1,20
282.277,0,139,0,20
282.314,1,144,1,20
282.36,0,144,0,20
284.617,1,145,1,20
284.682,0,145,0,20
286.221,1,146,1,20
286.601,0,146,0,20
286.845,1,147,1,20
286.974,1,148,2,20
287.54,0,147,1,20
288.847,0,148,0,20
293.669,1,149,1,20
293.999,1,150,2,20
295.311,0,149,1,20
296.441,1,151,2,20
296.62,0,150,1,20
297.582,0,151,0,20
300.138,1,152,1,20
301.444,1,153,2,20
302.941,1,154,2,21
303.001,1,155,2,22
303.249,0,152,1,22
303.298,0,153,0,22
304.872,1,156,1,22
305.77,0,156,0,22
305.902,1,157,1,22
306.704,1,158,2,22
307.448,1,159,2,23
308.25,0,157,1,23
309.575,0,158,0,23
311.31,1,160,1,23
311.413,0,160,0,23
312.142,1,161,1,23
312.656,0,161,0,23
320.564,1,162,1,23
321.557,0,162,0,23
324.131,1,163,1,23
324.706,0,163,0,23
327.264,1,164,1,23
327.325,0,164,0,23
327.554,1,165,1,23
328.339,0,165,0,23
332.886,1,166,1,23
333.874,1,167,2,23
334.945,1,168,2,24
335.048,0,166,1,24
335.386,0,167,0,24
338.833,1,169,1,24
338.947,0,169,0,24
340.552,1,170,1,24
340.859,1,171,2,24
342.055,0,170,1,24
343.434,0,171,0,24
344.166,1,172,1,24
344.694,0,172,0,24
345.456,1,173,1,24
345.878,0,173,0,24
346.534,1,174,1,24
346.558,0,174,0,24
348.026,1,175,1,24
348.565,1,176,2,24
349.292,0,175,1,24
350.806,0,176,0,24
350.939,1,177,1,24
351.198,1,178,2,24
352.124,1,179,2,25
352.377,0,177,1,25
353.83,0,178,0,25
357.393,1,180,1,25
357.735,0,180,0,25
365.621,1,181,1,25
365.698,1,182,2,25
366.18,0,181,1,25
366.196,0,182,0,25
367.523,1,183,1,25
367.803,1,184,2,25
368.741,1,185,2,26
368.936,0,183,1,26
369.232,1,186,2,26
369.692,1,187,2,27
369.798,0,184,1,27
371.178,0,186,0,27
372.785,1,188,1,27
373.393,0,188,0,27
373.457,1,189,1,27
374.653,1,190,2,27
375.356,0,189,1,27
375.918,0,190,0,27
378.257,1,191,1,27
378.658,0,191,0,27
384.283,1,192,1,27
384.569,0,192,0,27
385.166,1,193,1,27
385.707,0,193,0,27
386.54,1,194,1,27
388.197,1,195,2,27
388.706,0,194,1,27
390.51,1,196,2,27
390.913,1,197,2,28
392.14,0,195,1,28
392.17,0,196,0,28
392.591,1,198,1,28
392.819,0,198,0,28
392.934,1,199,1,28
393.39,1,200,2,28
393.727,0,199,1,28
393.797,0,200,0,28
393.865,1,201,1,28
394.08,0,201,0,28
398.501,1,202,1,28
399.222,1,203,2,28
400.024,0,202,1,28
400.318,1,204,2,28
403.508,1,205,2,29
404.489,1,206,2,30
404.583,0,203,1,30
404.838,0,204,0,30
404.89,1,207,1,30
406.227,0,207,0,30
406.415,1,208,1,30
406.866,1,209,2,30
407.508,0,208,1,30
408.132,1,210,2,30
408.337,1,211,2,31
408.344,0,209,1,31
408.361,0,210,0,31
408.985,1,212,1,31
409.815,0,212,0,31
413.345,1,213,1,31
413.418,0,213,0,31
413.473,1,214,1,31
413.765,0,214,0,31
414.207,1,215,1,31
414.495,1,216,2,31
416.476,0,215,1,31
417.037,0,216,0,31
420.397,1,217,1,31
420.478,0,217,0,31
423.458,1,218,1,31
424.045,0,218,0,31
424.552,1,219,1,31
424.973,1,220,2,31
425.243,1,221,2,32
425.762,0,219,1,32
425.813,1,222,2,32
426.109,1,223,2,33
426.835,0,220,1,33
426.888,1,224,2,33
426.916,1,225,2,34
428.564,0,222,1,34
429.036,0,224,0,34
432.063,1,226,1,34
432.668,1,227,2,34
432.935,0,226,1,34
433.736,1,228,2,34
434.099,0,227,1,34
434.287,0,228,0,34
436.539,1,229,1,34
436.677,0,229,0,34
436.885,1,230,1,34
437.232,0,230,0,34
440.783,1,231,1,34
441.11,0,231,0,34
443.116,1,232,1,34
444.941,0,232,0,34
446.49,1,233,1,34
446.54,0,233,0,34
446.642,1,234,1,34
447.205,0,234,0,34
449.413,1,235,1,34
449.578,0,235,0,34
450.476,1,236,1,34
450.584,0,236,0,34
453.339,1,237,1,34
454.366,0,237,0,34
455.995,1,238,1,34
456.205,1,239,2,34
456.788,0,238,1,34
457.54,0,239,0,34
458.841,1,240,1,34
459.516,1,241,2,34
459.574,0,240,1,34
460.129,0,241,0,34
465.403,1,242,1,34
466.085,0,242,0,34
467.828,1,243,1,34
468.127,0,243,0,34
471.164,1,244,1,34
471.166,1,245,2,34
471.393,1,246,2,35
472.031,1,247,2,36
473.288,0,244,1,36
473.736,0,245,0,36
480.3,1,248,1,36
481.997,0,248,0,36
484.165,1,249,1,36
484.507,0,249,0,36
499.312,1,250,1,36
499.321,0,250,0,36
499.444,1,251,1,36
501.743,1,252,2,36
502.461,1,253,2,37
502.876,0,251,1,37
505.046,1,254,2,37
505.448,0,252,1,37
507.14,1,255,2,37
507.922,0,254,1,37
508.676,1,256,2,37
509.208,1,257,2,38
510.292,1,258,2,39
511.681,0,255,1,39
512.036,1,259,2,39
512.483,1,260,2,40
513.196,0,256,1,40
513.334,0,259,0,40
517.109,1,261,1,40
519.75,0,261,0,40
520.004,1,262,1,40
520.658,0,262,0,40
521.63,1,263,1,40
521.642,0,263,0,40
522.598,1,264,1,40
523.072,0,264,0,40
525.206,1,265,1,40
525.991,0,265,0,40
527.47,1,266,1,40
528.134,1,267,2,40
528.361,0,266,1,40
528.363,1,268,2,40
528.716,0,267,1,40
529.867,1,269,2,40
531.017,1,270,2,41
531.07,0,268,1,41
531.334,0,269,0,41
537.056,1,271,1,41
537.79,0,271,0,41
538.973,1,272,1,41
539.182,0,272,0,41
546.724,1,273,1,41
547.073,1,274,2,41
547.424,0,273,1,41
547.638,0,274,0,41
548.624,1,275,1,41
548.911,0,275,0,41
549.426,1,276,1,41
549.589,0,276,0,41
551.374,1,277,1,41
551.612,0,277,0,41
557.133,1,278,1,41
557.614,1,279,2,41
558.106,0,278,1,41
558.897,1,280,2,41
559.956,0,279,1,41
560.061,1,281,2,41
560.082,0,280,1,41
561.204,0,281,0,41
565.123,1,282,1,41
565.303,0,282,0,41
568.152,1,283,1,41
568.56,1,284,2,41
569.388,0,283,1,41
569.63,0,284,0,41
571.559,1,285,1,41
571.853,0,285,0,41
573.734,1,286,1,41
576.968,0,286,0,41
579.431,1,287,1,41
581.081,0,287,0,41
582.624,1,288,1,41
585.031,1,289,2,41
586.925,0,288,1,41
587.051,0,289,0,41
587.215,1,290,1,41
587.553,1,291,2,41
588.347,1,292,2,42
588.385,0,290,1,42
588.916,0,291,0,42
589.547,1,293,1,42
590.255,0,293,0,42
593.292,1,294,1,42
594.975,1,295,2,42
595.035,0,294,1,42
595.186,0,295,0,42
597.33,1,296,1,42
599.209,0,296,0,42
599.746,1,297,1,42
599.885,1,298,2,42
599.979,0,297,1,42
601.042,1,299,2,42
601.758,1,300,2,43
601.843,0,298,1,43
602.586,1,301,2,43
602.614,0,299,1,43
602.653,1,302,2,43
603.053,1,303,2,44
604.723,0,301,1,44
606.024,0,302,0,44
609.745,1,304,1,44
610.334,0,304,0,44
612.957,1,305,1,44
613.641,0,305,0,44
613.761,1,306,1,44
613.928,0,306,0,44
616.434,1,307,1,44
617.029,0,307,0,44
617.296,1,308,1,44
618.259,0,308,0,44
622.974,1,309,1,44
623.122,0,309,0,44
625.817,1,310,1,44
625.863,0,310,0,44
627.584,1,311,1,44
627.604,1,312,2,44
628.655,0,311,1,44
629.065,0,312,0,44
634.414,1,313,1,44
636.276,0,313,0,44
636.307,1,314,1,44
636.319,0,314,0,44
640.132,1,315,1,44
640.666,1,316,2,44
640.848,0,315,1,44
642.468,0,316,0,44
642.886,1,317,1,44
642.948,0,317,0,44
645.744,1,318,1,44
646.708,0,318,0,44
650.899,1,319,1,44
651.348,0,319,0,44
651.354,1,320,1,44
651.748,0,320,0,44
652.978,1,321,1,44
655.053,0,321,0,44
658.896,1,322,1,44
658.927,0,322,0,44
659.936,1,323,1,44
661.392,0,323,0,44
662.105,1,324,1,44
664.134,0,324,0,44
665.266,1,325,1,44
666.107,0,325,0,44
667.035,1,326,1,44
667.892,0,326,0,44
668.737,1,327,1,44
669.067,0,327,0,44
671.502,1,328,1,44
672.046,0,328,0,44
674.735,1,329,1,44
674.736,0,329,0,44
675.103,1,330,1,44
675.874,0,330,0,44
681.787,1,331,1,44
681.994,1,332,2,44
684.341,0,331,1,44
684.735,0,332,0,44
685.149,1,333,1,44
685.236,1,334,2,44
686.192,1,335,2,45
686.557,1,336,2,46
687.002,0,333,1,46
687.168,0,334,0,46
687.581,1,337,1,46
687.978,0,337,0,46
688.89,1,338,1,46
689.154,1,339,2,46
689.926,0,338,1,46
691.185,1,340,2,46
691.284,0,339,1,46
693.538,0,340,0,46
695.604,1,341,1,46
695.703,0,341,0,46
699.828,1,342,1,46
699.855,1,343,2,46
700.333,0,342,1,46
701.04,0,343,0,46
702.826,1,344,1,46
702.952,0,344,0,46
702.991,1,345,1,46
703.15,1,346,2,46
703.797,0,345,1,46
703.966,0,346,0,46
706.151,1,347,1,46
706.209,1,348,2,46
706.681,0,347,1,46
707.677,0,348,0,46
709.619,1,349,1,46
709.789,0,349,0,46
711.508,1,350,1,46
712.319,0,350,0,46
715.885,1,351,1,46
716.545,0,351,0,46
716.707,1,352,1,46
716.83,0,352,0,46
716.875,1,353,1,46
717.156,1,354,2,46
717.523,0,353,1,46
718.693,0,354,0,46
719.361,1,355,1,46
719.363,0,355,0,46
720.019,1,356,1,46
720.357,0,356,0,46
723.058,1,357,1,46
723.377,1,358,2,46
724.235,1,359,2,47
725.492,1,360,2,48
726.351,1,361,2,49
726.69,0,357,1,49
727.187,0,358,0,49
730.85,1,362,1,49
731.039,0,362,0,49
732.567,1,363,1,49
733.317,1,364,2,49
734.695,1,365,2,50
735.181,0,363,1,50
735.204,1,366,2,50
735.748,0,364,1,50
736.575,0,366,0,50
737.735,1,367,1,50
740.388,0,367,0,50
742.647,1,368,1,50
743.151,0,368,0,50
744.044,1,369,1,50
745.033,0,369,0,50
745.14,1,370,1,50
746.096,0,370,0,50
747.621,1,371,1,50
747.901,0,371,0,50
751.81,1,372,1,50
752.098,0,372,0,50
752.734,1,373,1,50
753.225,1,374,2,50
753.569,0,373,1,50
753.589,0,374,0,50
753.86,1,375,1,50
754.396,0,375,0,50
755.865,1,376,1,50
756.494,1,377,2,50
756.926,0,376,1,50
756.989,0,377,0,50
757.785,1,378,1,50
758.015,0,378,0,50
758.425,1,379,1,50
758.726,0,379,0,50
762.126,1,380,1,50
762.661,1,381,2,50
763.544,0,380,1,50
764.343,0,381,0,50
765.17,1,382,1,50
766.664,0,382,0,50
767.537,1,383,1,50
768.194,0,383,0,50
771.183,1,384,1,50
771.3,0,384,0,50
774.434,1,385,1,50
776.438,0,385,0,50
777.688,1,386,1,50
779.14,1,387,2,50
779.295,0,386,1,50
779.673,1,388,2,50
781.397,0,387,1,50
781.669,1,389,2,50
786.72,0,388,1,50
787.048,0,389,0,50
790.576,1,390,1,50
791.191,0,390,0,50
791.807,1,391,1,50
793.324,1,392,2,50
795.303,0,391,1,50
796.321,1,393,2,50
796.526,0,392,1,50
797.091,0,393,0,50
797.473,1,394,1,50
797.493,0,394,0,50
797.894,1,395,1,50
798.174,1,396,2,50
798.256,1,397,2,51
798.793,0,395,1,51
799.15,0,396,0,51
800.052,1,398,1,51
801.632,1,399,2,51
801.996,0,398,1,51
802.493,1,400,2,51
803.3,1,401,2,52
803.623,0,399,1,52
804.716,0,400,0,52
805.009,1,402,1,52
805.059,0,402,0,52
806.914,1,403,1,52
808.134,0,403,0,52
810.12,1,404,1,52
812.635,0,404,0,52
814.728,1,405,1,52
814.884,1,406,2,52
814.903,0,405,1,52
816.168,0,406,0,52
816.408,1,407,1,52
817.646,1,408,2,52
818.648,1,409,2,53
819.86,0,407,1,53
821.358,1,410,2,53
821.513,1,411,2,54
821.521,1,412,2,55
823.301,1,413,2,56
823.372,0,408,1,56
824.254,0,410,0,56
835.064,1,414,1,56
835.225,1,415,2,56
836.317,0,414,1,56
836.949,1,416,2,56
837.471,0,415,1,56
838.048,0,416,0,56
838.174,1,417,1,56
838.799,1,418,2,56
839.59,0,417,1,56
839.635,1,419,2,56
840.085,0,418,1,56
840.611,0,419,0,56
840.807,1,420,1,56
841.046,1,421,2,56
841.097,0,420,1,56
842.813,0,421,0,56
848.681,1,422,1,56
849.927,1,423,2,56
851.008,0,422,1,56
851.279,0,423,0,56
852.126,1,424,1,56
852.96,0,424,0,56
858.275,1,425,1,56
860.416,0,425,0,56
863.527,1,426,1,56
864.42,1,427,2,56
864.745,1,428,2,57
865.29,1,429,2,58
865.331,1,430,2,59
865.632,0,426,1,59
866.925,0,427,0,59
867.116,1,431,1,59
867.976,0,431,0,59
869.126,1,432,1,59
870.255,1,433,2,59
870.341,0,432,1,59
870.948,0,433,0,59
871.011,1,434,1,59
871.52,0,434,0,59
872.755,1,435,1,59
873.276,0,435,0,59
875.473,1,436,1,59
876.39,1,437,2,59
876.458,1,438,2,60
878.642,1,439,2,61
879.03,0,436,1,61
880.361,1,440,2,61
881.684,1,441,2,62
882.175,1,442,2,63
883.058,0,437,1,63
883.793,0,440,0,63
885.606,1,443,1,63
885.636,0,443,0,63
887.651,1,444,1,63
888.116,0,444,0,63
888.897,1,445,1,63
889.621,0,445,0,63
890.027,1,446,1,63
891.026,0,446,0,63
891.754,1,447,1,63
891.921,0,447,0,63
894.348,1,448,1,63
894.41,0,448,0,63
897.868,1,449,1,63
898.001,0,449,0,63
898.406,1,450,1,63
899.306,0,450,0,63
899.421,1,451,1,63
899.933,0,451,0,63
904.512,1,452,1,63
905.593,0,452,0,63
909.511,1,453,1,63
909.53,1,454,2,63
909.706,0,453,1,63
910.03,0,454,0,63
911.415,1,455,1,63
912.523,0,455,0,63
912.631,1,456,1,63
912.683,1,457,2,63
912.823,1,458,2,64
912.877,0,456,1,64
913.183,1,459,2,64
913.185,0,457,1,64
914.063,0,459,0,64
917.493,1,460,1,64
918.651,0,460,0,64
920.28,1,461,1,64
921.249,0,461,0,64
921.744,1,462,1,64
924.417,0,462,0,64
925.699,1,463,1,64
927.722,0,463,0,64
930.191,1,464,1,64
930.545,0,464,0,64
931.814,1,465,1,64
934.419,1,466,2,64
934.563,1,467,2,65
934.703,0,465,1,65
935.311,1,468,2,65
935.494,0,466,1,65
936.723,1,469,2,65
936.986,0,468,1,65
937.171,0,469,0,65
938.846,1,470,1,65
939.79,0,470,0,65
940.489,1,471,1,65
940.773,0,471,0,65
941.006,1,472,1,65
941.246,1,473,2,65
942.584,0,472,1,65
942.839,0,473,0,65
943.168,1,474,1,65
943.564,1,475,2,65
943.875,0,474,1,65
944.218,1,476,2,65
944.945,0,475,1,65
946.284,1,477,2,65
946.524,0,476,1,65
946.661,0,477,0,65
950.057,1,478,1,65
950.847,1,479,2,65
952.843,0,478,1,65
953.891,1,480,2,65
954.462,0,479,1,65
954.575,0,480,0,65
956.022,1,481,1,65
957.195,0,481,0,65
957.829,1,482,1,65
958.936,1,483,2,65
960.469,0,482,1,65
961.655,0,483,0,65
963.537,1,484,1,65
968.065,0,484,0,65
973.286,1,485,1,65
973.348,1,486,2,65
973.817,0,485,1,65
975.057,0,486,0,65
979.078,1,487,1,65
979.843,1,488,2,65
980.501,0,487,1,65
981.904,0,488,0,65
982.003,1,489,1,65
982.194,0,489,0,65
983.367,1,490,1,65
983.911,1,491,2,65
983.922,1,492,2,66
984.673,0,490,1,66
985.283,0,491,0,66
985.801,1,493,1,66
985.904,0,493,0,66
987.71,1,494,1,66
987.82,0,494,0,66
988.178,1,495,1,66
988.888,0,495,0,66
992.307,1,496,1,66
992.905,1,497,2,66
992.942,0,496,1,66
993.358,1,498,2,66
993.723,0,497,1,66
993.826,0,498,0,66
994.456,1,499,1,66
994.671,0,499,0,66
1000.5,1,500,1,66
1000.89,0,500,0,66
1001.1,1,501,1,66
1002.4,0,501,0,66
1002.69,1,502,1,66
1002.96,1,503,2,66
1003.07,1,504,2,67
1004.2,0,502,1,67
1004.39,0,503,0,67
1005.47,1,505,1,67
1006.14,0,505,0,67
1010.3,1,506,1,67
1010.38,0,506,0,67
1010.66,1,507,1,67
1011.37,1,508,2,67
1011.43,0,507,1,67
1011.66,0,508,0,67
1012.98,1,509,1,67
1013.01,0,509,0,67
1013.57,1,510,1,67
1014.12,1,511,2,67
1014.37,1,512,2,68
1014.42,0,510,1,68
1014.58,0,511,0,68
1015.2,1,513,1,68
1015.44,0,513,0,68
1017.2,1,514,1,68
1017.95,0,514,0,68
1020.57,1,515,1,68
1020.66,1,516,2,68
1020.68,1,517,2,69
1020.95,0,515,1,69
1021.55,0,516,0,69
1023.67,1,518,1,69
1024.31,1,519,2,69
1024.75,0,518,1,69
1025.6,0,519,0,69
1026.36,1,520,1,69
1026.94,1,521,2,69
1027.81,0,520,1,69
1028.47,0,521,0,69
1029.68,1,522,1,69
1030.35,1,523,2,69
1031.1,1,524,2,70
1031.73,0,522,1,70
1032.53,0,523,0,70
1033.73,1,525,1,70
1034.06,0,525,0,70
1035.79,1,526,1,70
1036.34,1,527,2,70
1036.38,1,528,2,71
1036.83,0,526,1,71
1037.16,0,527,0,71
1039.76,1,529,1,71
1040.27,0,529,0,71
1040.57,1,530,1,71
1042.72,0,530,0,71
1045.85,1,531,1,71
1046.69,1,532,2,71
1047.37,1,533,2,72
1047.41,0,531,1,72
1049.66,0,532,0,72
1051.85,1,534,1,72
1052.07,0,534,0,72
1052.15,1,535,1,72
1053.32,1,536,2,72
1054.31,1,537,2,73
1054.68,0,535,1,73
1054.94,0,536,0,73
1055.69,1,538,1,73
1058.48,1,539,2,73
1059.35,1,540,2,74
1059.64,1,541,2,75
1060.35,0,538,1,75
1063.88,0,539,0,75
1065.27,1,542,1,75
1065.43,0,542,0,75
1065.79,1,543,1,75
1065.92,1,544,2,75
1066.06,1,545,2,76
1066.93,0,543,1,76
1067.33,0,544,0,76
1067.53,1,546,1,76
1067.94,1,547,2,76
1068.1,0,546,1,76
1068.55,1,548,2,76
1068.74,0,547,1,76
1069.95,1,549,2,76
1070.12,1,550,2,77
1070.5,0,548,1,77
1070.98,0,549,0,77
1073.24,1,551,1,77
1073.25,0,551,0,77
1078.22,1,552,1,77
1079.94,0,552,0,77
1084.16,1,553,1,77
1084.26,0,553,0,77
1086.14,1,554,1,77
1086.61,0,554,0,77
1087.32,1,555,1,77
1087.44,1,556,2,77
1089.09,0,555,1,77
1090.13,1,557,2,77
1090.38,1,558,2,78
1091.32,1,559,2,79
1091.32,0,556,1,79
1092.45,0,557,0,79
1094.14,1,560,1,79
1095.32,0,560,0,79
1096.88,1,561,1,79
1096.97,1,562,2,79
1098.03,0,561,1,79
1098.4,1,563,2,79
1098.92,1,564,2,80
1099.06,1,565,2,81
1099.17,1,566,2,82
1099.18,1,567,2,83
1099.51,0,562,1,83
1101.71,0,563,0,83
1104.91,1,568,1,83
1105.31,0,568,0,83
1105.32,1,569,1,83
1105.53,0,569,0,83
1105.83,1,570,1,83
1105.85,1,571,2,83
1105.89,1,572,2,84
1106.83,1,573,2,85
1107.44,0,570,1,85
1107.72,0,571,0,85
1107.8,1,574,1,85
1108.41,0,574,0,85
1113.68,1,575,1,85
1113.98,1,576,2,85
1115.32,0,575,1,85
1118,0,576,0,85
1121.6,1,577,1,85
1121.99,0,577,0,85
1123.3,1,578,1,85
1123.87,0,578,0,85
1124.23,1,579,1,85
1125.8,1,580,2,85
1126.32,1,581,2,86
1126.8,0,579,1,86
1126.97,0,580,0,86
1128.86,1,582,1,86
1129.16,0,582,0,86
1129.57,1,583,1,86
1130.2,1,584,2,86
1131.11,1,585,2,87
1131.41,1,586,2,88
1131.85,1,587,2,89
1132.29,0,583,1,89
1135.94,0,584,0,89
1139.61,1,588,1,89
1140.24,0,588,0,89
1140.6,1,589,1,89
1141.24,0,589,0,89
1141.39,1,590,1,89
1142.11,0,590,0,89
1144.21,1,591,1,89
1146.64,0,591,0,89
1147.58,1,592,1,89
1147.86,0,592,0,89
1151.79,1,593,1,89
1151.81,0,593,0,89
1153.83,1,594,1,89
1154.24,0,594,0,89
1155.13,1,595,1,89
1155.17,1,596,2,89
1155.44,0,595,1,89
1156.71,1,597,2,89
1158.59,0,596,1,89
1158.99,0,597,0,89
1159.65,1,598,1,89
1159.71,0,598,0,89
1162.8,1,599,1,89
1164,0,599,0,89
1164.29,1,600,1,89
1165.38,1,601,2,89
1166.25,0,600,1,89
1167.5,0,601,0,89
1168.4,1,602,1,89
1168.71,1,603,2,89
1169.01,1,604,2,90
1169.01,0,602,1,90
1173.39,0,603,0,90
1174.92,1,605,1,90
1175.82,1,606,2,90
1176.05,0,605,1,90
1176.36,0,606,0,90
1177.35,1,607,1,90
1178.33,0,607,0,90
1181.14,1,608,1,90
1181.79,1,609,2,90
1182.87,1,610,2,91
1182.87,0,608,1,91
1183.65,1,611,2,91
1183.89,0,609,1,91
1185.77,0,611,0,91
1185.97,1,612,1,91
1186.72,1,613,2,91
1187.05,1,614,2,92
1187.09,0,612,1,92
1187.98,1,615,2,92
1188.3,0,613,1,92
1188.33,1,616,2,92
1189.13,1,617,2,93
