time,type,number,queueLength,totalPacketLength
688.768,0,132,0,0
689.783,1,133,1,0
690.194,0,133,0,0
692.812,1,134,1,0
692.858,0,134,0,0
698.57,1,135,1,0
698.635,0,135,0,0
702.578,1,136,1,0
702.958,0,136,0,0
704.14,1,137,1,0
704.463,1,138,2,0
704.834,0,137,1,0
706.142,0,138,0,0
721.2,1,139,1,0
722.024,1,140,2,0
722.841,0,139,1,0
724.151,0,140,0,0
728.128,1,141,1,0
729.977,0,141,0,0
732.939,1,142,1,0
736.05,0,142,0,0
736.203,1,143,1,0
736.352,1,144,2,0
736.952,0,143,1,0
737,0,144,0,0
741.029,1,145,1,0
741.928,0,145,0,0
743.606,1,146,1,0
745.609,1,147,2,0
745.953,0,146,1,0
747.47,1,148,2,0
747.884,0,147,1,0
747.988,0,148,0,0
754.095,1,149,1,0
754.511,0,149,0,0
756.663,1,150,1,0
760.874,0,150,0,0
761.629,1,151,1,0
763.413,0,151,0,0
764.502,1,152,1,0
764.809,1,153,2,0
765.535,1,154,3,0
766.069,0,152,2,0
768.735,0,153,1,0
769.459,1,155,2,0
770.897,0,154,1,0
771.432,0,155,0,0
771.93,1,156,1,0
773.62,1,157,2,0
773.874,0,156,1,0
774.19,1,158,2,0
774.733,0,157,1,0
774.887,0,158,0,0
781.706,1,159,1,0
783.36,0,159,0,0
788.6,1,160,1,0
789.127,0,160,0,0
791.822,1,161,1,0
792.245,0,161,0,0
794.519,1,162,1,0
794.542,0,162,0,0
798.249,1,163,1,0
799.515,0,163,0,0
799.595,1,164,1,0
800.782,0,164,0,0
807.165,1,165,1,0
807.813,1,166,2,0
808.604,0,165,1,0
810.127,1,167,2,0
811.238,0,166,1,0
811.58,0,167,0,0
817.39,1,168,1,0
820.184,1,169,2,0
820.376,1,170,3,0
821.504,0,168,2,0
821.519,0,169,1,0
822.933,0,170,0,0
824.937,1,171,1,0
825.077,0,171,0,0
827.283,1,172,1,0
827.529,0,172,0,0
831.595,1,173,1,0
831.825,0,173,0,0
839.328,1,174,1,0
840.707,0,174,0,0
842.366,1,175,1,0
842.701,0,175,0,0
851.858,1,176,1,0
852.456,0,176,0,0
860.868,1,177,1,0
861.43,0,177,0,0
862.878,1,178,1,0
864.309,1,179,2,0
865.891,0,178,1,0
866.432,0,179,0,0
866.515,1,180,1,0
867.202,0,180,0,0
877.342,1,181,1,0
878.17,0,181,0,0
883.126,1,182,1,0
884.133,1,183,2,0
886.56,0,182,1,0
886.59,0,183,0,0
888.327,1,184,1,0
888.555,0,184,0,0
889.185,1,185,1,0
889.979,0,185,0,0
890.326,1,186,1,0
890.563,0,186,0,0
890.674,1,187,1,0
890.889,0,187,0,0
902.264,1,188,1,0
903.788,0,188,0,0
904.066,1,189,1,0
904.614,0,189,0,0
926.86,1,190,1,0
928.455,0,190,0,0
929.311,1,191,1,0
929.512,0,191,0,0
930.583,1,192,1,0
931.921,0,192,0,0
934.396,1,193,1,0
935.489,0,193,0,0
935.523,1,194,1,0
936.156,0,194,0,0
939.703,1,195,1,0
939.805,0,195,0,0
941.324,1,196,1,0
941.342,0,196,0,0
945.474,1,197,1,0
945.838,1,198,2,0
946.158,1,199,3,0
947.618,1,200,4,0
947.653,0,197,3,0
949.452,1,201,4,0
949.923,0,198,3,0
950.172,1,202,4,0
952.874,0,199,3,0
952.955,0,200,2,0
952.978,1,203,3,0
954.486,0,201,2,0
955.033,0,202,1,0
955.91,1,204,2,0
956.243,0,203,1,0
956.378,0,204,0,0
956.962,1,205,1,0
957.247,0,205,0,0
962.326,1,206,1,0
962.474,0,206,0,0
964.275,1,207,1,0
964.344,1,208,2,0
966.004,0,207,1,0
966.476,0,208,0,0
977.21,1,209,1,0
978.083,0,209,0,0
978.725,1,210,1,0
979.259,0,210,0,0
984.544,1,211,1,0
985.484,1,212,2,0
985.945,0,211,1,0
986.118,0,212,0,0
986.175,1,213,1,0
986.522,0,213,0,0
995.921,1,214,1,0
996.248,0,214,0,0
1001.75,1,215,1,0
1003.58,0,215,0,0
1010.19,1,216,1,0
1010.24,0,216,0,0
1010.57,1,217,1,0
1011.13,0,217,0,0
1017.49,1,218,1,0
1017.66,0,218,0,0
1020.15,1,219,1,0
1020.26,0,219,0,0
1027.31,1,220,1,0
1028.34,0,220,0,0
1033.95,1,221,1,0
1034.48,1,222,2,0
1034.74,0,221,1,0
1035.49,0,222,0,0
1041.07,1,223,1,0
1041.8,0,223,0,0
1042.75,1,224,1,0
1045.53,1,225,2,0
1045.7,0,224,1,0
1046.91,0,225,0,0
1048.94,1,226,1,0
1049.24,0,226,0,0
1057.28,1,227,1,0
1057.28,1,228,2,0
1057.85,1,229,3,0
1059.4,0,227,2,0
1059.45,1,230,3,0
1061.69,1,231,4,0
1063.54,0,228,3,0
1065.47,0,229,2,0
1065.81,0,230,1,0
1070.17,1,232,2,0
1070.22,1,233,3,0
1070.55,1,234,4,0
1073.38,0,231,3,0
1074.53,0,232,2,0
1074.89,0,233,1,0
1076.19,0,234,0,0
1087.71,1,235,1,0
1090.28,0,235,0,0
1092.94,1,236,1,0
1095.42,0,236,0,0
1096.78,1,237,1,0
1098.11,1,238,2,0
1100.54,0,237,1,0
1100.83,1,239,2,0
1101.41,0,238,1,0
1101.64,0,239,0,0
1108.4,1,240,1,0
1109.09,1,241,2,0
1110.72,0,240,1,0
1112.16,0,241,0,0
1122.3,1,242,1,0
1122.95,0,242,0,0
1126.36,1,243,1,0
1126.37,0,243,0,0
1128.78,1,244,1,0
1129.25,0,244,0,0
1135.3,1,245,1,0
1136.08,0,245,0,0
1140.96,1,246,1,0
1141.85,0,246,0,0
1142.62,1,247,1,0
1142.74,0,247,0,0
1144.4,1,248,1,0
1145.15,0,248,0,0
1156.17,1,249,1,0
1156.74,0,249,0,0
1171.26,1,250,1,0
1171.53,0,250,0,0
1174.93,1,251,1,0
1175.89,0,251,0,0
1175.98,1,252,1,0
1179.47,1,253,2,0
1179.85,0,252,1,0
1180.35,1,254,2,0
1180.63,0,253,1,0
1180.91,0,254,0,0
1181.41,1,255,1,0
1181.82,0,255,0,0
1182.23,1,256,1,0
1183.21,0,256,0,0
1183.42,1,257,1,0
1186.3,0,257,0,0
1188.29,1,258,1,0
1188.53,0,258,0,0
1191.5,1,259,1,0
1193.35,0,259,0,0
1194.41,1,260,1,0
1194.53,0,260,0,0
1207.06,1,261,1,0
1207.96,1,262,2,0
1208.18,0,261,1,0
1209.42,0,262,0,0
1215.53,1,263,1,0
1215.74,0,263,0,0
1223.03,1,264,1,0
1223.27,0,264,0,0
1224.5,1,265,1,0
1225.58,0,265,0,0
1240.67,1,266,1,0
1243.52,0,266,0,0
1248.92,1,267,1,0
1250.52,0,267,0,0
1270.43,1,268,1,0
1271.63,0,268,0,0
1275.89,1,269,1,0
1276.01,0,269,0,0
1281.74,1,270,1,0
1281.91,0,270,0,0
1283.72,1,271,1,0
1284.32,0,271,0,0
1286.38,1,272,1,0
1287.08,0,272,0,0
1295.74,1,273,1,0
1297.48,0,273,0,0
1299.94,1,274,1,0
1300.7,1,275,2,0
1301.12,0,274,1,0
1302.33,0,275,0,0
1310.1,1,276,1,0
1310.33,0,276,0,0
1310.45,1,277,1,0
1311.02,0,277,0,0
1319.77,1,278,1,0
1320.12,0,278,0,0
1321.84,1,279,1,0
1322,1,280,2,0
1322.61,0,279,1,0
1322.81,0,280,0,0
1332.55,1,281,1,0
1335.9,0,281,0,0
1339.05,1,282,1,0
1339.64,0,282,0,0
1347.08,1,283,1,0
1347.77,0,283,0,0
1349.09,1,284,1,0
1349.26,0,284,0,0
1355.77,1,285,1,0
1356.37,0,285,0,0
1357.93,1,286,1,0
1358.89,0,286,0,0
1372.12,1,287,1,0
1372.27,0,287,0,0
1379.23,1,288,1,0
1379.28,0,288,0,0
1383.65,1,289,1,0
1383.7,1,290,2,0
1384.72,0,289,1,0
1385.13,0,290,0,0
1400.73,1,291,1,0
1402.59,0,291,0,0
1405.46,1,292,1,0
1405.47,0,292,0,0
1415.02,1,293,1,0
1415.73,0,293,0,0
1416.36,1,294,1,0
1417.47,0,294,0,0
1424.46,1,295,1,0
1424.52,0,295,0,0
1431.6,1,296,1,0
1432.56,0,296,0,0
1444.49,1,297,1,0
1444.94,0,297,0,0
1445.63,1,298,1,0
1446.02,0,298,0,0
1449.69,1,299,1,0
1451.76,0,299,0,0
1464.48,1,300,1,0
1464.51,0,300,0,0
1467.08,1,301,1,0
1468.54,0,301,0,0
1472.5,1,302,1,0
1474.53,0,302,0,0
1480.4,1,303,1,0
1481.25,0,303,0,0
1484.83,1,304,1,0
1485.68,0,304,0,0
1489.08,1,305,1,0
1489.41,0,305,0,0
1496,1,306,1,0
1496.54,0,306,0,0
1504.08,1,307,1,0
1504.08,0,307,0,0
1505,1,308,1,0
1505.77,0,308,0,0
1521.71,1,309,1,0
1522.23,1,310,2,0
1524.26,0,309,1,0
1524.66,0,310,0,0
1530.11,1,311,1,0
1530.33,1,312,2,0
1531.97,0,311,1,0
1532.15,0,312,0,0
1532.72,1,313,1,0
1533.23,0,313,0,0
1533.55,1,314,1,0
1533.95,0,314,0,0
1536.82,1,315,1,0
1537.48,1,316,2,0
1537.86,0,315,1,0
1539.22,0,316,0,0
1542.56,1,317,1,0
1544.77,0,317,0,0
1553.83,1,318,1,0
1553.93,0,318,0,0
1564.39,1,319,1,0
1564.46,1,320,2,0
1564.9,0,319,1,0
1565.61,0,320,0,0
1571.89,1,321,1,0
1572.02,0,321,0,0
1572.3,1,322,1,0
1572.7,1,323,2,0
1573.11,0,322,1,0
1573.28,0,323,0,0
1580.2,1,324,1,0
1580.35,1,325,2,0
1580.73,0,324,1,0
1581.73,0,325,0,0
1588.87,1,326,1,0
1589.04,0,326,0,0
1593.6,1,327,1,0
1594.41,0,327,0,0
1604.54,1,328,1,0
1605.2,0,328,0,0
1606.59,1,329,1,0
1606.71,0,329,0,0
1607.01,1,330,1,0
1607.66,0,330,0,0
1607.71,1,331,1,0
1608.82,0,331,0,0
1613.56,1,332,1,0
1613.56,0,332,0,0
1615.21,1,333,1,0
1615.54,0,333,0,0
1622.8,1,334,1,0
1623.6,1,335,2,0
1625.74,1,336,3,0
1626.43,0,334,2,0
1626.86,0,335,1,0
1628.89,1,337,2,0
1629.11,0,336,1,0
1629.3,0,337,0,0
1631.37,1,338,1,0
1632.23,0,338,0,0
1644.44,1,339,1,0
1644.82,0,339,0,0
1647.89,1,340,1,0
1648.14,0,340,0,0
1650.72,1,341,1,0
1651.99,0,341,0,0
1654.86,1,342,1,0
1657.51,0,342,0,0
1667.14,1,343,1,0
1667.64,0,343,0,0
1670.63,1,344,1,0
1671.62,0,344,0,0
1673.37,1,345,1,0
1674.33,0,345,0,0
1679.57,1,346,1,0
1679.85,0,346,0,0
1690.05,1,347,1,0
1690.33,0,347,0,0
1692.36,1,348,1,0
1693.19,0,348,0,0
1693.58,1,349,1,0
1693.68,1,350,2,0
1693.9,0,349,1,0
1694.9,0,350,0,0
1696.36,1,351,1,0
1697.42,0,351,0,0
1697.94,1,352,1,0
1698.25,1,353,2,0
1698.58,0,352,1,0
1698.9,0,353,0,0
1699.4,1,354,1,0
1699.7,0,354,0,0
1708.65,1,355,1,0
1709.99,1,356,2,0
1710.07,0,355,1,0
1710.87,0,356,0,0
1716.26,1,357,1,0
1717.76,0,357,0,0
1722.18,1,358,1,0
1722.84,0,358,0,0
1731.29,1,359,1,0
1731.41,0,359,0,0
1739.42,1,360,1,0
1741.43,0,360,0,0
1747.56,1,361,1,0
1749.16,0,361,0,0
1751.19,1,362,1,0
1751.45,0,362,0,0
1761.7,1,363,1,0
1762.7,0,363,0,0
1788.31,1,364,1,0
1789.95,1,365,2,0
1792.76,0,364,1,0
1793.03,1,366,2,0
1793.38,0,365,1,0
1794.14,0,366,0,0
1810.51,1,367,1,0
1812.01,0,367,0,0
1816.62,1,368,1,0
1817.2,0,368,0,0
1819.45,1,369,1,0
1819.47,0,369,0,0
1820.5,1,370,1,0
1821.2,1,371,2,0
1821.4,0,370,1,0
1821.41,1,372,2,0
1822.3,0,371,1,0
1823.19,1,373,2,0
1824.25,0,372,1,0
1824.68,0,373,0,0
1827.14,1,374,1,0
1828.77,0,374,0,0
1829.16,1,375,1,0
1830.01,0,375,0,0
1834.62,1,376,1,0
1834.67,0,376,0,0
1839.38,1,377,1,0
1840.6,0,377,0,0
1847.4,1,378,1,0
1849.91,0,378,0,0
1858.92,1,379,1,0
1859.09,0,379,0,0
1859.31,1,380,1,0
1860.07,0,380,0,0
1865.63,1,381,1,0
1868.73,1,382,2,0
1869.08,0,381,1,0
1870.44,0,382,0,0
1871.23,1,383,1,0
1871.62,1,384,2,0
1871.64,1,385,3,0
1874.74,0,383,2,0
1876.09,1,386,3,0
1880.5,1,387,4,0
1880.63,0,384,3,0
1880.71,0,385,2,0
1881.57,0,386,1,0
1882.72,0,387,0,0
1886.77,1,388,1,0
1887.38,0,388,0,0
1889.65,1,389,1,0
1891.07,0,389,0,0
1891.22,1,390,1,0
1891.63,0,390,0,0
1893.69,1,391,1,0
1894.28,0,391,0,0
1896.32,1,392,1,0
1896.61,0,392,0,0
1896.92,1,393,1,0
1900.74,0,393,0,0
1905.5,1,394,1,0
1907.83,0,394,0,0
1908.61,1,395,1,0
1909.71,0,395,0,0
1909.97,1,396,1,0
1910.8,0,396,0,0
1925.34,1,397,1,0
1927.48,0,397,0,0
1938.47,1,398,1,0
1940.58,0,398,0,0
1940.7,1,399,1,0
1940.87,0,399,0,0
1942.07,1,400,1,0
1942.09,0,400,0,0
1946.53,1,401,1,0
1947.82,0,401,0,0
1950.83,1,402,1,0
1951.84,0,402,0,0
1956.91,1,403,1,0
1957.47,0,403,0,0
1958.8,1,404,1,0
1959.41,0,404,0,0
1961.35,1,405,1,0
1962.22,0,405,0,0
1963.95,1,406,1,0
1965.31,0,406,0,0
1981.74,1,407,1,0
1981.91,1,408,2,0
1982.2,0,407,1,0
1983.06,0,408,0,0
1987.37,1,409,1,0
1990.68,1,410,2,0
1991.4,0,409,1,0
1991.91,1,411,2,0
1993.12,0,410,1,0
1993.15,0,411,0,0
1995.58,1,412,1,0
1996.61,0,412,0,0
1997.91,1,413,1,0
1998.53,0,413,0,0
2001.52,1,414,1,0
2002.09,0,414,0,0
2006.51,1,415,1,0
2007.35,1,416,2,0
2007.38,0,415,1,0
2007.44,0,416,0,0
2013.84,1,417,1,0
2014.5,1,418,2,0
2015.6,0,417,1,0
2015.84,1,419,2,0
2016.5,0,418,1,0
2017.01,0,419,0,0
2018.38,1,420,1,0
2020.93,0,420,0,0
2023.78,1,421,1,0
2024.76,1,422,2,0
2024.8,1,423,3,0
2026.28,0,421,2,0
2026.61,0,422,1,0
2027.72,0,423,0,0
2029.52,1,424,1,0
2030.12,0,424,0,0
2030.75,1,425,1,0
2030.78,0,425,0,0
2031.1,1,426,1,0
2031.28,0,426,0,0
2032.64,1,427,1,0
2034.79,0,427,0,0
2037.03,1,428,1,0
2038.19,0,428,0,0
2043.99,1,429,1,0
2044.96,0,429,0,0
2047.66,1,430,1,0
2050.33,0,430,0,0
2057.54,1,431,1,0
2059.57,0,431,0,0
2068.77,1,432,1,0
2069.13,0,432,0,0
2072.83,1,433,1,0
2075.72,0,433,0,0
2079.34,1,434,1,0
2079.41,0,434,0,0
2081.21,1,435,1,0
2082,0,435,0,0
2084.74,1,436,1,0
2086.24,0,436,0,0
2090.05,1,437,1,0
2090.24,0,437,0,0
2094.77,1,438,1,0
2095.59,0,438,0,0
2096.19,1,439,1,0
2096.45,0,439,0,0
2104.08,1,440,1,0
2104.2,0,440,0,0
2108.89,1,441,1,0
2109.14,0,441,0,0
2112.42,1,442,1,0
2112.62,0,442,0,0
2114.06,1,443,1,0
2115.13,0,443,0,0
2119.22,1,444,1,0
2120.8,0,444,0,0
2128.66,1,445,1,0
2128.79,0,445,0,0
2142.59,1,446,1,0
2142.98,0,446,0,0
2150.2,1,447,1,0
2151.82,0,447,0,0
2155.52,1,448,1,0
2155.64,0,448,0,0
2161.39,1,449,1,0
2162.3,0,449,0,0
2174.59,1,450,1,0
2175.15,0,450,0,0
2186.1,1,451,1,0
2187.28,0,451,0,0
2208.73,1,452,1,0
2211.39,1,453,2,0
2211.54,1,454,3,0
2213.61,0,452,2,0
2214.85,0,453,1,0
2216.27,0,454,0,0
2225.87,1,455,1,0
2226.25,0,455,0,0
2231.27,1,456,1,0
2232.22,1,457,2,0
2232.67,0,456,1,0
2233.97,0,457,0,0
2235.63,1,458,1,0
2235.66,1,459,2,0
2235.9,0,458,1,0
2236.51,0,459,0,0
2240.35,1,460,1,0
2240.46,0,460,0,0
2245.13,1,461,1,0
2245.24,0,461,0,0
2246.29,1,462,1,0
2247.01,0,462,0,0
2256.62,1,463,1,0
2257.25,0,463,0,0
2258.11,1,464,1,0
2258.34,0,464,0,0
2262.02,1,465,1,0
2262.53,1,466,2,0
2262.56,0,465,1,0
2263.61,1,467,2,0
2265.58,0,466,1,0
2265.59,1,468,2,0
2265.89,0,467,1,0
2266.68,0,468,0,0
2272.06,1,469,1,0
2272.73,1,470,2,0
2273,1,471,3,0
2273.58,0,469,2,0
2273.76,0,470,1,0
2274.43,0,471,0,0
2279.02,1,472,1,0
2279.43,1,473,2,0
2280.33,1,474,3,0
2281.43,0,472,2,0
2281.78,0,473,1,0
2282.59,0,474,0,0
2284.19,1,475,1,0
2284.33,1,476,2,0
2284.43,0,475,1,0
2285.28,0,476,0,0
2285.8,1,477,1,0
2286.07,0,477,0,0
2286.42,1,478,1,0
2286.84,0,478,0,0
2287.22,1,479,1,0
2287.47,0,479,0,0
2292.23,1,480,1,0
2292.98,0,480,0,0
2300.66,1,481,1,0
2300.87,1,482,2,0
2300.93,1,483,3,0
2301.04,0,481,2,0
2301.64,0,482,1,0
2302.72,0,483,0,0
2308.42,1,484,1,0
2308.74,0,484,0,0
2313.53,1,485,1,0
2314.38,0,485,0,0
2320.77,1,486,1,0
2321.06,0,486,0,0
2327.64,1,487,1,0
2328.29,0,487,0,0
2337.85,1,488,1,0
2338.18,0,488,0,0
2339.74,1,489,1,0
2341.05,0,489,0,0
2343.73,1,490,1,0
2344.06,0,490,0,0
2348.89,1,491,1,0
2349.92,0,491,0,0
2350.25,1,492,1,0
2350.27,0,492,0,0
2358.71,1,493,1,0
2359.04,0,493,0,0
2361.23,1,494,1,0
2361.63,0,494,0,0
2372.02,1,495,1,0
2374.66,0,495,0,0
2379.83,1,496,1,0
2380.25,0,496,0,0
2381.52,1,497,1,0
2383.76,0,497,0,0
2392.77,1,498,1,0
2392.99,0,498,0,0
2393.53,1,499,1,0
2396.05,0,499,0,0
2396.46,1,500,1,0
2396.95,0,500,0,0
2399.9,1,501,1,0
2400.16,0,501,0,0
2423.19,1,502,1,0
2424.59,0,502,0,0
2425.38,1,503,1,0
2425.52,0,503,0,0
2439.44,1,504,1,0
2440.26,1,505,2,0
2441.57,1,506,3,0
2442.98,0,504,2,0
2443.04,0,505,1,0
2443.11,0,506,0,0
2447.28,1,507,1,0
2448.02,0,507,0,0
2449.24,1,508,1,0
2449.81,0,508,0,0
2450.27,1,509,1,0
2450.57,0,509,0,0
2453.51,1,510,1,0
2454.21,0,510,0,0
2462.27,1,511,1,0
2462.36,0,511,0,0
2470.06,1,512,1,0
2470.11,1,513,2,0
2470.54,0,512,1,0
2472.27,0,513,0,0
2482.56,1,514,1,0
2483.07,1,515,2,0
2485.53,0,514,1,0
2486,0,515,0,0
2488.02,1,516,1,0
2488.62,0,516,0,0
2496.84,1,517,1,0
2496.9,0,517,0,0
2503.58,1,518,1,0
2504.19,1,519,2,0
2505.82,0,518,1,0
2506.54,1,520,2,0
2507.23,0,519,1,0
2508.41,0,520,0,0
2512.17,1,521,1,0
2513.54,0,521,0,0
2517.89,1,522,1,0
2517.93,0,522,0,0
2521.46,1,523,1,0
2522.76,1,524,2,0
2522.95,0,523,1,0
2523,0,524,0,0
2523.11,1,525,1,0
2523.12,0,525,0,0
2537.42,1,526,1,0
2539.44,1,527,2,0
2539.62,0,526,1,0
2539.82,0,527,0,0
2540.47,1,528,1,0
2540.72,0,528,0,0
2548.53,1,529,1,0
2548.54,0,529,0,0
2548.64,1,530,1,0
2549.11,0,530,0,0
2551.05,1,531,1,0
2551.33,0,531,0,0
2554.12,1,532,1,0
2557.06,0,532,0,0
2562.32,1,533,1,0
2562.47,0,533,0,0
2581.38,1,534,1,0
2583.35,1,535,2,0
2584.06,0,534,1,0
2584.64,0,535,0,0
2587.59,1,536,1,0
2588.06,0,536,0,0
2600.45,1,537,1,0
2601.24,0,537,0,0
2601.74,1,538,1,0
2602.62,1,539,2,0
2603.01,0,538,1,0
2603.37,0,539,0,0
2604.11,1,540,1,0
2605.69,1,541,2,0
2606.83,0,540,1,0
2606.98,0,541,0,0
2607.97,1,542,1,0
2608.19,0,542,0,0
2627.39,1,543,1,0
2630.53,1,544,2,0
2631.04,0,543,1,0
2631.68,0,544,0,0
2633,1,545,1,0
2633.39,0,545,0,0
2636.62,1,546,1,0
2638.03,0,546,0,0
2648.76,1,547,1,0
2650.15,1,548,2,0
2650.45,0,547,1,0
2650.47,0,548,0,0
2660.68,1,549,1,0
2661.7,0,549,0,0
2662.74,1,550,1,0
2663.39,0,550,0,0
2664.28,1,551,1,0
2664.29,0,551,0,0
2668.14,1,552,1,0
2671.29,0,552,0,0
2675.48,1,553,1,0
