time,type,number,queueLength,totalPacketLoss
670.224,1,133,1,1
670.467,0,133,0,1
672.281,1,134,1,1
672.509,1,135,2,1
672.886,0,134,1,1
672.951,0,135,0,1
678.268,1,136,1,1
679.069,0,136,0,1
680.168,1,137,1,1
680.48,0,137,0,1
683.641,1,138,1,1
683.706,0,138,0,1
700.379,1,139,1,1
701.686,0,139,0,1
708.586,1,140,1,1
708.751,0,140,0,1
714.69,1,141,1,1
716,0,141,0,1
723.934,1,142,1,1
724.896,0,142,0,1
739.49,1,143,1,1
740.142,0,143,0,1
743.234,1,144,1,1
743.264,0,144,0,1
747.911,1,145,1,1
747.96,0,145,0,1
752.403,1,146,1,1
752.918,0,146,0,1
764.141,1,147,1,1
764.542,0,147,0,1
766.002,1,148,1,1
767.933,0,148,0,1
772.626,1,149,1,1
772.73,0,149,0,1
774.707,1,150,1,1
775.221,0,150,0,1
795.762,1,151,1,1
796.755,0,151,0,1
804.68,1,152,1,1
805.254,0,152,0,1
812.512,1,153,1,1
812.574,0,153,0,1
813.238,1,154,1,1
814.023,0,154,0,1
826.567,1,155,1,1
828.729,0,155,0,1
829.038,1,156,1,1
829.573,0,156,0,1
838.757,1,157,1,1
839.095,0,157,0,1
839.327,1,158,1,1
840.187,0,158,0,1
846.844,1,159,1,1
846.997,0,159,0,1
855.113,1,160,1,1
856.491,0,160,0,1
857.751,1,161,1,1
858.396,0,161,0,1
859.863,1,162,1,1
859.982,1,163,2,1
860.402,0,162,1,1
861.667,0,163,0,1
863.713,1,164,1,1
863.982,0,164,0,1
869.648,1,165,1,1
871.162,0,165,0,1
876.841,1,166,1,1
876.971,0,166,0,1
879.156,1,167,1,1
881.79,0,167,0,1
886.418,1,168,1,1
886.76,0,168,0,1
906.989,1,169,1,1
907.181,1,170,2,1
907.548,0,169,1,1
907.563,0,170,0,1
911.742,1,171,1,1
912.442,1,172,2,1
913.156,0,171,1,1
913.401,0,172,0,1
914.789,1,173,1,1
915.651,0,173,0,1
915.94,1,174,1,1
917.487,0,174,0,1
922.839,1,175,1,1
923.447,0,175,0,1
924.518,1,176,1,1
926.417,0,176,0,1
927.508,1,177,1,1
929.309,0,177,0,1
930.32,1,178,1,1
930.722,0,178,0,1
945.387,1,179,1,1
945.673,0,179,0,1
947.593,1,180,1,1
948.134,0,180,0,1
951.03,1,181,1,1
953.195,0,181,0,1
955.171,1,182,1,1
956.327,0,182,0,1
972.343,1,183,1,1
972.545,0,183,0,1
976.538,1,184,1,1
976.568,0,184,0,1
977.678,1,185,1,1
977.85,0,185,0,1
981.644,1,186,1,1
981.872,0,186,0,1
982.831,1,187,1,1
982.901,0,187,0,1
983.904,1,188,1,1
986.222,0,188,0,1
991.521,1,189,1,1
991.882,0,189,0,1
994.262,1,190,1,1
998.821,0,190,0,1
1002.24,1,191,1,1
1002.73,0,191,0,1
1003.24,1,192,1,1
1003.5,0,192,0,1
1009.93,1,193,1,1
1010.69,0,193,0,1
1015.39,1,194,1,1
1015.62,0,194,0,1
1018.55,1,195,1,1
1019.07,1,196,2,1
1019.39,0,195,1,1
1019.41,0,196,0,1
1020.69,1,197,1,1
1021.52,0,197,0,1
1031.59,1,198,1,1
1031.66,0,198,0,1
1031.91,1,199,1,1
1032.2,0,199,0,1
1033.74,1,200,1,1
1034.46,1,201,2,1
1036.01,0,200,1,1
1036.57,0,201,0,1
1049.22,1,202,1,1
1049.3,0,202,0,1
1056.87,1,203,1,1
1057.46,0,203,0,1
1059.61,1,204,1,1
1060.66,1,205,2,1
1060.82,0,204,1,1
1061.1,0,205,0,1
1061.33,1,206,1,1
1062.07,1,207,2,1
1062.41,0,206,1,1
1064.02,1,208,2,1
1064.09,1,209,2,2
1064.13,0,207,1,2
1064.61,0,208,0,2
1076.96,1,210,1,2
1077.83,0,210,0,2
1078.47,1,211,1,2
1079.01,0,211,0,2
1084.29,1,212,1,2
1085.23,1,213,2,2
1085.69,0,212,1,2
1085.87,0,213,0,2
1085.92,1,214,1,2
1086.27,0,214,0,2
1095.67,1,215,1,2
1095.99,0,215,0,2
1101.5,1,216,1,2
1103.32,0,216,0,2
1109.93,1,217,1,2
1109.98,0,217,0,2
1110.31,1,218,1,2
1110.88,0,218,0,2
1117.24,1,219,1,2
1117.41,0,219,0,2
1119.9,1,220,1,2
1120.01,0,220,0,2
1127.06,1,221,1,2
1128.08,0,221,0,2
1133.7,1,222,1,2
1134.22,1,223,2,2
1134.49,0,222,1,2
1135.24,0,223,0,2
1140.81,1,224,1,2
1141.54,0,224,0,2
1142.5,1,225,1,2
1145.28,1,226,2,2
1145.44,0,225,1,2
1146.66,0,226,0,2
1148.69,1,227,1,2
1148.98,0,227,0,2
1157.03,1,228,1,2
1157.03,1,229,2,2
1157.6,1,230,2,3
1159.15,0,228,1,3
1159.19,1,231,2,3
1161.43,1,232,2,4
1163.28,0,229,1,4
1165.22,0,231,0,4
1169.92,1,233,1,4
1170.26,0,233,0,4
1207.79,1,234,1,4
1207.8,0,234,0,4
1208.12,1,235,1,4
1211.55,0,235,0,4
1213.86,1,236,1,4
1214.22,0,236,0,4
1220.33,1,237,1,4
1222.9,0,237,0,4
1225.56,1,238,1,4
1228.03,0,238,0,4
1229.4,1,239,1,4
1230.73,1,240,2,4
1233.16,0,239,1,4
1233.44,1,241,2,4
1234.03,0,240,1,4
1234.25,0,241,0,4
1241.02,1,242,1,4
1241.71,1,243,2,4
1243.33,0,242,1,4
1244.78,0,243,0,4
1254.91,1,244,1,4
1255.57,0,244,0,4
1258.98,1,245,1,4
1258.99,0,245,0,4
1261.4,1,246,1,4
1261.87,0,246,0,4
1267.92,1,247,1,4
1268.7,0,247,0,4
1273.58,1,248,1,4
1274.47,0,248,0,4
1275.24,1,249,1,4
1275.35,0,249,0,4
1277.01,1,250,1,4
1277.76,0,250,0,4
1288.78,1,251,1,4
1289.36,0,251,0,4
1303.88,1,252,1,4
1304.14,0,252,0,4
1307.55,1,253,1,4
1308.51,0,253,0,4
1308.59,1,254,1,4
1312.09,1,255,2,4
1312.47,0,254,1,4
1312.96,1,256,2,4
1313.24,0,255,1,4
1313.53,0,256,0,4
1314.03,1,257,1,4
1314.43,0,257,0,4
1314.85,1,258,1,4
1315.82,0,258,0,4
1316.04,1,259,1,4
1318.92,0,259,0,4
1320.9,1,260,1,4
1321.14,0,260,0,4
1324.11,1,261,1,4
1325.96,0,261,0,4
1327.02,1,262,1,4
1327.15,0,262,0,4
1339.68,1,263,1,4
1340.58,1,264,2,4
1340.8,0,263,1,4
1342.03,0,264,0,4
1348.15,1,265,1,4
1348.35,0,265,0,4
1355.65,1,266,1,4
1355.89,0,266,0,4
1357.11,1,267,1,4
1358.2,0,267,0,4
1373.29,1,268,1,4
1376.13,0,268,0,4
1381.54,1,269,1,4
1383.13,0,269,0,4
1403.04,1,270,1,4
1404.25,0,270,0,4
1408.51,1,271,1,4
1408.63,0,271,0,4
1414.36,1,272,1,4
1414.53,0,272,0,4
1416.34,1,273,1,4
1416.94,0,273,0,4
1418.99,1,274,1,4
1419.7,0,274,0,4
1428.36,1,275,1,4
1430.1,0,275,0,4
1432.56,1,276,1,4
1433.32,1,277,2,4
1433.74,0,276,1,4
1434.95,0,277,0,4
1442.72,1,278,1,4
1442.95,0,278,0,4
1443.06,1,279,1,4
1443.64,0,279,0,4
1452.38,1,280,1,4
1452.74,0,280,0,4
1454.45,1,281,1,4
1454.62,1,282,2,4
1455.22,0,281,1,4
1455.42,0,282,0,4
1465.17,1,283,1,4
1468.51,0,283,0,4
1471.67,1,284,1,4
1472.26,0,284,0,4
1479.7,1,285,1,4
1480.38,0,285,0,4
1481.71,1,286,1,4
1481.88,0,286,0,4
1488.39,1,287,1,4
1488.99,0,287,0,4
1490.55,1,288,1,4
1491.51,0,288,0,4
1504.74,1,289,1,4
1504.89,0,289,0,4
1511.85,1,290,1,4
1511.89,0,290,0,4
1516.27,1,291,1,4
1516.32,1,292,2,4
1517.34,0,291,1,4
1517.75,0,292,0,4
1533.34,1,293,1,4
1535.2,0,293,0,4
1538.07,1,294,1,4
1538.09,0,294,0,4
1547.64,1,295,1,4
1548.35,0,295,0,4
1548.97,1,296,1,4
1550.08,0,296,0,4
1557.07,1,297,1,4
1557.13,0,297,0,4
1564.22,1,298,1,4
1565.18,0,298,0,4
1577.1,1,299,1,4
1577.55,0,299,0,4
1578.24,1,300,1,4
1578.64,0,300,0,4
1582.3,1,301,1,4
1584.38,0,301,0,4
1597.1,1,302,1,4
1597.13,0,302,0,4
1599.7,1,303,1,4
1601.15,0,303,0,4
1605.12,1,304,1,4
1607.15,0,304,0,4
1613.02,1,305,1,4
1613.86,0,305,0,4
1617.44,1,306,1,4
1618.3,0,306,0,4
1621.7,1,307,1,4
1622.03,0,307,0,4
1628.61,1,308,1,4
1629.16,0,308,0,4
1636.69,1,309,1,4
1636.7,0,309,0,4
1637.62,1,310,1,4
1638.39,0,310,0,4
1654.33,1,311,1,4
1654.84,1,312,2,4
1656.88,0,311,1,4
1657.27,0,312,0,4
1662.73,1,313,1,4
1662.95,1,314,2,4
1664.58,0,313,1,4
1664.77,0,314,0,4
1665.34,1,315,1,4
1665.85,0,315,0,4
1666.17,1,316,1,4
1666.56,0,316,0,4
1669.44,1,317,1,4
1670.1,1,318,2,4
1670.47,0,317,1,4
1671.83,0,318,0,4
1675.18,1,319,1,4
1677.39,0,319,0,4
1686.45,1,320,1,4
1686.55,0,320,0,4
1697.01,1,321,1,4
1697.08,1,322,2,4
1697.52,0,321,1,4
1698.22,0,322,0,4
1704.51,1,323,1,4
1704.63,0,323,0,4
1704.92,1,324,1,4
1705.32,1,325,2,4
1705.72,0,324,1,4
1705.89,0,325,0,4
1712.82,1,326,1,4
1712.96,1,327,2,4
1713.35,0,326,1,4
1714.34,0,327,0,4
1721.49,1,328,1,4
1721.66,0,328,0,4
1726.21,1,329,1,4
1727.02,0,329,0,4
1737.15,1,330,1,4
1737.81,0,330,0,4
1739.21,1,331,1,4
1739.33,0,331,0,4
1739.63,1,332,1,4
1740.28,0,332,0,4
1740.33,1,333,1,4
1741.43,0,333,0,4
1746.18,1,334,1,4
1746.18,0,334,0,4
1747.82,1,335,1,4
1748.16,0,335,0,4
1755.42,1,336,1,4
1756.22,1,337,2,4
1758.36,1,338,2,5
1759.05,0,336,1,5
1759.48,0,337,0,5
1761.5,1,339,1,5
1763.75,0,339,0,5
1763.99,1,340,1,5
1764.18,0,340,0,5
1768.29,1,341,1,5
1770.16,1,342,2,5
1770.9,0,341,1,5
1771.15,0,342,0,5
1773.61,1,343,1,5
1774.17,0,343,0,5
1779.93,1,344,1,5
1780.76,0,344,0,5
1793.2,1,345,1,5
1795.65,0,345,0,5
1795.72,1,346,1,5
1796.42,0,346,0,5
1800.66,1,347,1,5
1801.21,0,347,0,5
1805.44,1,348,1,5
1806.68,0,348,0,5
1806.84,1,349,1,5
1808.28,1,350,2,5
1808.93,0,349,1,5
1809.77,0,350,0,5
1810.59,1,351,1,5
1810.84,0,351,0,5
1812.18,1,352,1,5
1812.2,0,352,0,5
1814.86,1,353,1,5
1815.86,0,353,0,5
1820.17,1,354,1,5
1820.48,0,354,0,5
1823.4,1,355,1,5
1823.46,0,355,0,5
1824.55,1,356,1,5
1824.87,0,356,0,5
1826.05,1,357,1,5
1827.9,0,357,0,5
1833.14,1,358,1,5
1833.41,0,358,0,5
1839.41,1,359,1,5
1840.21,0,359,0,5
1846.88,1,360,1,5
1848.06,0,360,0,5
1850.17,1,361,1,5
1850.75,1,362,2,5
1851.99,0,361,1,5
1853.99,0,362,0,5
1858.88,1,363,1,5
1860.51,0,363,0,5
1866.92,1,364,1,5
1867.64,0,364,0,5
1868.25,1,365,1,5
1870.35,0,365,0,5
1873.24,1,366,1,5
1878.56,0,366,0,5
1895.51,1,367,1,5
1895.84,0,367,0,5
1898.58,1,368,1,5
1899.2,0,368,0,5
1916.06,1,369,1,5
1916.82,0,369,0,5
1923.56,1,370,1,5
1924.78,0,370,0,5
1926.44,1,371,1,5
1926.54,1,372,2,5
1927,0,371,1,5
1927.59,1,373,2,5
1927.9,0,372,1,5
1927.94,0,373,0,5
1928.29,1,374,1,5
1929.19,0,374,0,5
1930.08,1,375,1,5
1932.02,0,375,0,5
1934.02,1,376,1,5
1934.46,0,376,0,5
1942.16,1,377,1,5
1942.56,0,377,0,5
1946.43,1,378,1,5
1946.68,1,379,2,5
1947.53,0,378,1,5
1948.75,0,379,0,5
1951.44,1,380,1,5
1953.05,0,380,0,5
1964.02,1,381,1,5
1964.89,1,382,2,5
1965.28,1,383,2,6
1966.32,0,381,1,6
1967.58,0,382,0,6
1969.09,1,384,1,6
1972.18,1,385,2,6
1972.54,0,384,1,6
1973.9,0,385,0,6
1974.69,1,386,1,6
1975.08,1,387,2,6
1975.1,1,388,2,7
1978.2,0,386,1,7
1979.55,1,389,2,7
1983.96,1,390,2,8
1984.08,0,387,1,8
1984.16,0,389,0,8
1990.23,1,391,1,8
1991.09,0,391,0,8
1995.99,1,392,1,8
1996.61,0,392,0,8
1998.88,1,393,1,8
2000.29,0,393,0,8
2000.44,1,394,1,8
2000.86,0,394,0,8
2002.92,1,395,1,8
2003.5,0,395,0,8
2005.55,1,396,1,8
2005.84,0,396,0,8
2006.15,1,397,1,8
2009.96,0,397,0,8
2014.72,1,398,1,8
2017.05,0,398,0,8
2017.84,1,399,1,8
2018.94,0,399,0,8
2019.19,1,400,1,8
2020.03,0,400,0,8
2034.57,1,401,1,8
2036.71,0,401,0,8
2047.7,1,402,1,8
2049.8,0,402,0,8
2049.93,1,403,1,8
2050.09,0,403,0,8
2051.29,1,404,1,8
2051.31,0,404,0,8
2055.76,1,405,1,8
2057.05,0,405,0,8
2060.06,1,406,1,8
2061.06,0,406,0,8
2066.13,1,407,1,8
2066.7,0,407,0,8
2068.02,1,408,1,8
2068.63,0,408,0,8
2070.57,1,409,1,8
2071.44,0,409,0,8
2073.18,1,410,1,8
2074.54,0,410,0,8
2090.97,1,411,1,8
2091.14,1,412,2,8
2091.43,0,411,1,8
2092.29,0,412,0,8
2096.6,1,413,1,8
2099.9,1,414,2,8
2100.63,0,413,1,8
2101.13,1,415,2,8
2102.34,0,414,1,8
2102.37,0,415,0,8
2104.81,1,416,1,8
2105.83,0,416,0,8
2107.13,1,417,1,8
2107.76,0,417,0,8
2110.75,1,418,1,8
2111.31,0,418,0,8
2115.74,1,419,1,8
2116.58,1,420,2,8
2116.6,0,419,1,8
2116.67,0,420,0,8
2123.06,1,421,1,8
2123.72,1,422,2,8
2124.82,0,421,1,8
2125.07,1,423,2,8
2125.72,0,422,1,8
2126.24,0,423,0,8
2127.61,1,424,1,8
2130.15,0,424,0,8
2133.01,1,425,1,8
2133.98,1,426,2,8
2134.03,1,427,2,9
2135.51,0,425,1,9
2135.83,0,426,0,9
2138.74,1,428,1,9
2139.85,0,428,0,9
2141.78,1,429,1,9
2141.91,1,430,2,9
2142.03,0,429,1,9
2142.21,0,430,0,9
2142.26,1,431,1,9
2142.57,0,431,0,9
2153.03,1,432,1,9
2153.91,0,432,0,9
2158.83,1,433,1,9
2160.22,0,433,0,9
2163.67,1,434,1,9
2164.41,0,434,0,9
2177.04,1,435,1,9
2179.01,0,435,0,9
2187.15,1,436,1,9
2188.92,1,437,2,9
2189.4,0,436,1,9
2192.29,0,437,0,9
2192.98,1,438,1,9
2193.34,1,439,2,9
2194.28,0,438,1,9
2195.07,0,439,0,9
2195.21,1,440,1,9
2195.92,0,440,0,9
2202.67,1,441,1,9
2203.6,1,442,2,9
2203.74,0,441,1,9
2204.56,0,442,0,9
2208.32,1,443,1,9
2208.6,0,443,0,9
2209.61,1,444,1,9
2210.21,1,445,2,9
2211.19,0,444,1,9
2211.44,0,445,0,9
2215.02,1,446,1,9
2215.72,0,446,0,9
2216,1,447,1,9
2216.33,0,447,0,9
2221.35,1,448,1,9
2222.38,0,448,0,9
2229.25,1,449,1,9
2229.94,1,450,2,9
2231.14,0,449,1,9
2231.53,0,450,0,9
2243.87,1,451,1,9
2245.39,0,451,0,9
2251.96,1,452,1,9
2252.52,1,453,2,9
2253.03,0,452,1,9
2253.93,0,453,0,9
2258.39,1,454,1,9
2261.03,0,454,0,9
2261.16,1,455,1,9
2263.46,0,455,0,9
2267.08,1,456,1,9
2271.61,0,456,0,9
2291.46,1,457,1,9
2291.61,1,458,2,9
2291.99,0,457,1,9
2293.23,0,458,0,9
2305.93,1,459,1,9
2307.36,0,459,0,9
2307.85,1,460,1,9
2308.93,0,460,0,9
2314.86,1,461,1,9
2315.05,0,461,0,9
2318.27,1,462,1,9
2319.58,0,462,0,9
2319.63,1,463,1,9
2319.64,0,463,0,9
2324.33,1,464,1,9
2324.84,1,465,2,9
2324.94,0,464,1,9
2325.05,0,465,0,9
2329.62,1,466,1,9
2329.85,0,466,0,9
2333.17,1,467,1,9
2335.23,0,467,0,9
2336.34,1,468,1,9
2336.64,0,468,0,9
2337.48,1,469,1,9
2338.26,0,469,0,9
2340.22,1,470,1,9
2340.32,0,470,0,9
2341.3,1,471,1,9
2343.27,1,472,2,9
2344.32,0,471,1,9
2344.79,1,473,2,9
2345.61,0,472,1,9
2347.12,0,473,0,9
2348.76,1,474,1,9
2348.89,0,474,0,9
2349.03,1,475,1,9
2349.97,1,476,2,9
2350.23,0,475,1,9
2352.64,0,476,0,9
2353.31,1,477,1,9
2353.39,0,477,0,9
2354.21,1,478,1,9
2354.98,0,478,0,9
2355.99,1,479,1,9
2356.8,0,479,0,9
2357.17,1,480,1,9
2357.2,0,480,0,9
2358.63,1,481,1,9
2359.48,0,481,0,9
2360.01,1,482,1,9
2360.13,0,482,0,9
2362.07,1,483,1,9
2362.23,0,483,0,9
2363.31,1,484,1,9
2364.32,0,484,0,9
2367.08,1,485,1,9
2368.77,0,485,0,9
2368.95,1,486,1,9
2368.99,0,486,0,9
2369.01,1,487,1,9
2370.51,0,487,0,9
2372.05,1,488,1,9
2373.13,0,488,0,9
2373.65,1,489,1,9
2374.67,0,489,0,9
2377.88,1,490,1,9
2379.33,0,490,0,9
2379.33,1,491,1,9
2380.7,0,491,0,9
2382.62,1,492,1,9
2384.28,1,493,2,9
2384.67,0,492,1,9
2385.98,0,493,0,9
2386.17,1,494,1,9
2386.97,0,494,0,9
2387.81,1,495,1,9
2388.84,0,495,0,9
2392.97,1,496,1,9
2393.08,1,497,2,9
2393.24,0,496,1,9
2393.57,0,497,0,9
2401.54,1,498,1,9
2402.05,0,498,0,9
2403.55,1,499,1,9
2405.7,0,499,0,9
2416.75,1,500,1,9
2418.31,0,500,0,9
2418.87,1,501,1,9
2419.2,0,501,0,9
2430.07,1,502,1,9
2431.15,1,503,2,9
2431.91,1,504,2,10
2432.32,0,502,1,10
2432.9,0,503,0,10
2444.52,1,505,1,10
2445.01,0,505,0,10
2447.96,1,506,1,10
2448.22,0,506,0,10
2471.25,1,507,1,10
2472.65,0,507,0,10
2473.44,1,508,1,10
2473.58,0,508,0,10
2487.5,1,509,1,10
2488.32,1,510,2,10
2489.63,1,511,2,11
2491.04,0,509,1,11
2491.1,0,510,0,11
2495.34,1,512,1,11
2495.42,0,512,0,11
2499.01,1,513,1,11
2499.41,0,513,0,11
2501.83,1,514,1,11
2502.04,0,514,0,11
2503.35,1,515,1,11
2504,0,515,0,11
2506.85,1,516,1,11
2507.29,1,517,2,11
2508.61,0,516,1,11
2509.09,0,517,0,11
2515.07,1,518,1,11
2515.09,0,518,0,11
2527.52,1,519,1,11
2529.25,0,519,0,11
2542.37,1,520,1,11
2542.48,0,520,0,11
2547.32,1,521,1,11
2547.8,0,521,0,11
2550.28,1,522,1,11
2550.58,1,523,2,11
2552.05,0,522,1,11
2554.29,0,523,0,11
2557.32,1,524,1,11
2557.44,0,524,0,11
2559.67,1,525,1,11
2561.08,0,525,0,11
2565.3,1,526,1,11
2566.48,0,526,0,11
2572.17,1,527,1,11
2572.39,1,528,2,11
2573.31,0,527,1,11
2574.8,0,528,0,11
2575.97,1,529,1,11
2576.23,0,529,0,11
2576.32,1,530,1,11
2576.36,1,531,2,11
2576.38,0,530,1,11
2578.57,0,531,0,11
2590.67,1,532,1,11
2591.08,0,532,0,11
2591.71,1,533,1,11
2591.91,0,533,0,11
2592.97,1,534,1,11
2593.03,1,535,2,11
2593.14,1,536,2,12
2594.58,0,534,1,12
2595.06,0,535,0,12
2595.49,1,537,1,12
2595.77,0,537,0,12
2598.56,1,538,1,12
2601.5,0,538,0,12
2606.77,1,539,1,12
2606.91,0,539,0,12
2625.83,1,540,1,12
2627.79,1,541,2,12
2628.5,0,540,1,12
2629.08,0,541,0,12
2632.04,1,542,1,12
2632.5,0,542,0,12
2644.89,1,543,1,12
2645.68,0,543,0,12
2646.19,1,544,1,12
2647.06,1,545,2,12
2647.46,0,544,1,12
2647.81,0,545,0,12
2648.55,1,546,1,12
2650.14,1,547,2,12
2651.28,0,546,1,12
2651.43,0,547,0,12
2652.42,1,548,1,12
2652.64,0,548,0,12
2671.83,1,549,1,12
2674.97,1,550,2,12
2675.48,0,549,1,12
2676.12,0,550,0,12
2677.44,1,551,1,12
2677.84,0,551,0,12
2681.07,1,552,1,12
2682.48,0,552,0,12
2693.2,1,553,1,12
2694.59,1,554,2,12
2694.89,0,553,1,12
2694.91,0,554,0,12
2705.13,1,555,1,12
2706.15,0,555,0,12
2707.18,1,556,1,12
2707.83,0,556,0,12
2708.72,1,557,1,12
