time,type,number,queueLength,totalPacketLoss
443.965,1,360,1,99
444.36,0,360,0,99
446.282,1,361,1,99
446.325,0,361,0,99
446.879,1,362,1,99
447.062,0,362,0,99
447.519,1,363,1,99
447.685,0,363,0,99
448.015,1,364,1,99
448.67,0,364,0,99
449.31,1,365,1,99
449.442,0,365,0,99
450.579,1,366,1,99
451.937,0,366,0,99
453.341,1,367,1,99
453.465,1,368,2,99
455.595,0,367,1,99
456.1,0,368,0,99
456.105,1,369,1,99
456.118,0,369,0,99
457.962,1,370,1,99
458.12,1,371,2,99
458.223,1,372,2,100
458.669,0,370,1,100
458.749,0,371,0,100
459.232,1,373,1,100
459.442,1,374,2,100
460.104,1,375,2,101
460.14,1,376,2,102
460.732,0,373,1,102
461.728,0,374,0,102
462.271,1,377,1,102
462.441,0,377,0,102
463.452,1,378,1,102
464.263,0,378,0,102
466.187,1,379,1,102
466.701,1,380,2,102
466.848,0,379,1,102
466.855,1,381,2,102
466.932,0,380,1,102
467.072,0,381,0,102
467.666,1,382,1,102
468.768,0,382,0,102
469.127,1,383,1,102
469.129,0,383,0,102
469.539,1,384,1,102
469.877,0,384,0,102
471.438,1,385,1,102
471.637,1,386,2,102
472.173,1,387,2,103
472.959,1,388,2,104
473.496,1,389,2,105
475.07,0,385,1,105
475.567,0,386,0,105
476.308,1,390,1,105
476.498,0,390,0,105
477.381,1,391,1,105
477.85,1,392,2,105
478.711,1,393,2,106
479.029,1,394,2,107
479.738,1,395,2,108
479.995,0,391,1,108
480.822,0,392,0,108
481.32,1,396,1,108
483.973,0,396,0,108
484.39,1,397,1,108
484.894,0,397,0,108
485.263,1,398,1,108
485.948,1,399,2,108
486.252,0,398,1,108
487.143,1,400,2,108
487.492,0,399,1,108
487.493,1,401,2,108
487.853,1,402,2,109
488.431,1,403,2,110
489.475,1,404,2,111
489.587,0,400,1,111
489.782,1,405,2,111
489.806,1,406,2,112
489.904,0,401,1,112
490.477,1,407,2,112
490.906,0,405,1,112
491.221,0,407,0,112
491.804,1,408,1,112
491.882,1,409,2,112
492.17,1,410,2,113
492.45,0,408,1,113
492.57,1,411,2,113
492.751,0,409,1,113
494.168,0,411,0,113
494.883,1,412,1,113
495.151,0,412,0,113
496.452,1,413,1,113
497.251,0,413,0,113
498.319,1,414,1,113
499.14,1,415,2,113
499.502,0,414,1,113
499.619,0,415,0,113
501.419,1,416,1,113
503.045,0,416,0,113
503.924,1,417,1,113
505.551,0,417,0,113
505.933,1,418,1,113
506.266,1,419,2,113
506.659,0,418,1,113
507.657,0,419,0,113
508.894,1,420,1,113
514.217,0,420,0,113
514.461,1,421,1,113
514.789,0,421,0,113
515.23,1,422,1,113
515.845,0,422,0,113
519.599,1,423,1,113
520.358,0,423,0,113
521.472,1,424,1,113
522.192,1,425,2,113
522.696,0,424,1,113
522.716,0,425,0,113
522.899,1,426,1,113
523.11,0,426,0,113
524.023,1,427,1,113
524.074,1,428,2,113
524.162,0,427,1,113
524.519,0,428,0,113
525.196,1,429,1,113
526.184,1,430,2,113
526.722,1,431,2,114
527.14,0,429,1,114
527.543,0,430,0,114
528.756,1,432,1,114
529.61,0,432,0,114
530.121,1,433,1,114
530.171,0,433,0,114
531.312,1,434,1,114
532.531,0,434,0,114
533.316,1,435,1,114
535.83,0,435,0,114
536.196,1,436,1,114
536.293,1,437,2,114
536.371,0,436,1,114
537.246,1,438,2,114
537.636,0,437,1,114
538.255,0,438,0,114
541.56,1,439,1,114
542.061,0,439,0,114
543.254,1,440,1,114
543.351,1,441,2,114
543.356,1,442,2,115
544.468,1,443,2,116
546.766,0,440,1,116
547.648,0,441,0,116
551.82,1,444,1,116
551.921,1,445,2,116
552.999,1,446,2,117
553.074,0,444,1,117
553.686,0,445,0,117
554.44,1,447,1,117
555.017,0,447,0,117
556.209,1,448,1,117
556.522,0,448,0,117
556.732,1,449,1,117
557.227,0,449,0,117
557.464,1,450,1,117
557.827,1,451,2,117
557.976,1,452,2,118
557.991,0,450,1,118
559.706,0,451,0,118
562.748,1,453,1,118
563.527,1,454,2,118
564.901,1,455,2,119
565.075,0,453,1,119
565.24,1,456,2,119
565.909,0,454,1,119
568.05,0,456,0,119
569.083,1,457,1,119
571.709,0,457,0,119
571.715,1,458,1,119
571.918,1,459,2,119
572.162,0,458,1,119
572.182,0,459,0,119
572.259,1,460,1,119
573.152,0,460,0,119
573.875,1,461,1,119
574.736,0,461,0,119
575.132,1,462,1,119
575.837,1,463,2,119
576.31,1,464,2,120
576.347,0,462,1,120
576.857,0,463,0,120
577.069,1,465,1,120
577.72,1,466,2,120
577.941,0,465,1,120
579.419,1,467,2,120
579.992,1,468,2,121
580.035,1,469,2,122
581.4,1,470,2,123
581.498,0,466,1,123
582.475,1,471,2,123
583.301,1,472,2,124
583.608,1,473,2,125
585.526,0,467,1,125
585.752,1,474,2,125
585.791,1,475,2,126
586.261,0,471,1,126
586.726,0,474,0,126
587.069,1,476,1,126
587.692,0,476,0,126
587.973,1,477,1,126
588.538,0,477,0,126
589.221,1,478,1,126
589.43,1,479,2,126
590.084,0,478,1,126
590.147,0,479,0,126
591.052,1,480,1,126
591.217,1,481,2,126
591.553,1,482,2,127
592.678,1,483,2,128
592.812,0,480,1,128
593.312,1,484,2,128
593.324,0,481,1,128
594.405,0,484,0,128
596.494,1,485,1,128
596.738,1,486,2,128
596.749,1,487,2,129
597.927,1,488,2,130
598.333,1,489,2,131
598.994,0,485,1,131
599.602,0,486,0,131
599.719,1,490,1,131
599.751,1,491,2,131
599.839,1,492,2,132
599.965,0,490,1,132
600.064,1,493,2,132
600.273,0,491,1,132
601.151,0,493,0,132
602.758,1,494,1,132
603.916,0,494,0,132
604.499,1,495,1,132
605.415,1,496,2,132
605.468,0,495,1,132
607.446,0,496,0,132
608.756,1,497,1,132
610.779,0,497,0,132
611.563,1,498,1,132
611.917,0,498,0,132
612.577,1,499,1,132
614.206,1,500,2,132
614.296,1,501,2,133
614.763,1,502,2,134
615.467,0,499,1,134
615.751,1,503,2,134
616.173,0,500,1,134
617.234,0,503,0,134
617.617,1,504,1,134
617.802,0,504,0,134
618.797,1,505,1,134
619.152,1,506,2,134
619.475,1,507,2,135
619.619,0,505,1,135
619.739,0,506,0,135
621.448,1,508,1,135
621.766,1,509,2,135
622.409,0,508,1,135
622.607,0,509,0,135
622.65,1,510,1,135
622.977,0,510,0,135
623.987,1,511,1,135
625.02,0,511,0,135
625.961,1,512,1,135
626.133,1,513,2,135
627.848,0,512,1,135
628.243,0,513,0,135
629.615,1,514,1,135
631.137,0,514,0,135
631.639,1,515,1,135
631.78,1,516,2,135
632.704,0,515,1,135
633.247,1,517,2,135
633.608,0,516,1,135
634.161,0,517,0,135
636.547,1,518,1,135
638.028,1,519,2,135
638.848,0,518,1,135
643.688,1,520,2,135
643.722,0,519,1,135
643.753,0,520,0,135
644.351,1,521,1,135
645.9,1,522,2,135
647.216,0,521,1,135
647.598,0,522,0,135
647.679,1,523,1,135
648.759,0,523,0,135
649.432,1,524,1,135
649.623,0,524,0,135
650.285,1,525,1,135
650.625,1,526,2,135
650.631,1,527,2,136
651.591,0,525,1,136
651.806,1,528,2,136
651.935,1,529,2,137
652.201,0,526,1,137
652.311,0,528,0,137
653.128,1,530,1,137
653.361,0,530,0,137
654.016,1,531,1,137
654.81,1,532,2,137
655.184,1,533,2,138
655.467,1,534,2,139
656.081,0,531,1,139
656.442,1,535,2,139
656.571,1,536,2,140
656.629,0,532,1,140
656.84,1,537,2,140
657.335,1,538,2,141
657.713,1,539,2,142
659.332,1,540,2,143
659.65,0,535,1,143
660.326,1,541,2,143
660.493,1,542,2,144
660.56,1,543,2,145
661.163,0,537,1,145
661.351,0,541,0,145
662.064,1,544,1,145
662.732,0,544,0,145
665.079,1,545,1,145
665.162,0,545,0,145
665.304,1,546,1,145
665.749,1,547,2,145
666.076,0,546,1,145
666.312,0,547,0,145
666.758,1,548,1,145
666.786,0,548,0,145
667.125,1,549,1,145
667.468,1,550,2,145
667.624,1,551,2,146
667.972,0,549,1,146
668.131,0,550,0,146
668.14,1,552,1,146
668.389,0,552,0,146
669.392,1,553,1,146
670.145,0,553,0,146
671.5,1,554,1,146
671.553,1,555,2,146
671.568,1,556,2,147
671.874,0,554,1,147
672.483,0,555,0,147
673.439,1,557,1,147
673.839,1,558,2,147
674.52,0,557,1,147
675.118,1,559,2,147
675.366,0,558,1,147
675.656,0,559,0,147
676.928,1,560,1,147
677.752,1,561,2,147
678.301,0,560,1,147
678.633,0,561,0,147
680.306,1,562,1,147
680.683,0,562,0,147
681.948,1,563,1,147
682.357,1,564,2,147
682.746,0,563,1,147
683.647,1,565,2,147
683.779,0,564,1,147
683.8,0,565,0,147
683.986,1,566,1,147
684.396,1,567,2,147
685.026,1,568,2,148
685.526,1,569,2,149
685.679,0,566,1,149
688.224,1,570,2,149
688.32,0,567,1,149
688.744,0,570,0,149
690.176,1,571,1,149
690.513,0,571,0,149
692.976,1,572,1,149
693.246,1,573,2,149
693.437,1,574,2,150
695.226,0,572,1,150
695.811,0,573,0,150
696.589,1,575,1,150
697.082,0,575,0,150
697.448,1,576,1,150
697.709,0,576,0,150
703.272,1,577,1,150
703.818,1,578,2,150
703.998,1,579,2,151
704.669,0,577,1,151
707.514,1,580,2,151
707.719,1,581,2,152
708.047,1,582,2,153
708.205,0,578,1,153
708.269,0,580,0,153
709.475,1,583,1,153
709.547,0,583,0,153
710.392,1,584,1,153
710.784,0,584,0,153
711.097,1,585,1,153
711.301,0,585,0,153
711.477,1,586,1,153
712.125,0,586,0,153
712.352,1,587,1,153
712.46,1,588,2,153
714.105,0,587,1,153
714.407,1,589,2,153
714.421,1,590,2,154
714.588,0,588,1,154
716.317,0,589,0,154
717.533,1,591,1,154
717.662,1,592,2,154
718.899,1,593,2,155
719.49,1,594,2,156
720.229,1,595,2,157
720.504,0,591,1,157
720.563,0,592,0,157
722.434,1,596,1,157
723.781,0,596,0,157
725.233,1,597,1,157
725.354,0,597,0,157
725.821,1,598,1,157
727.228,1,599,2,157
727.229,0,598,1,157
728.603,0,599,0,157
728.709,1,600,1,157
728.765,1,601,2,157
729.659,1,602,2,158
729.853,0,600,1,158
730.112,0,601,0,158
731.516,1,603,1,158
731.581,1,604,2,158
731.586,0,603,1,158
731.591,1,605,2,158
734.337,1,606,2,159
734.448,0,604,1,159
734.655,0,605,0,159
734.84,1,607,1,159
735.044,0,607,0,159
735.156,1,608,1,159
735.172,1,609,2,159
735.198,1,610,2,160
735.786,1,611,2,161
736.389,1,612,2,162
736.742,1,613,2,163
736.768,0,608,1,163
737.509,1,614,2,163
739.56,1,615,2,164
739.709,0,609,1,164
739.745,1,616,2,164
743.094,1,617,2,165
743.521,0,614,1,165
743.585,1,618,2,165
744.304,1,619,2,166
744.369,0,616,1,166
744.884,1,620,2,166
745.868,1,621,2,167
746.191,1,622,2,168
746.941,0,618,1,168
747.117,0,620,0,168
747.78,1,623,1,168
748.078,0,623,0,168
748.221,1,624,1,168
748.617,1,625,2,168
749.187,1,626,2,169
749.372,1,627,2,170
749.646,1,628,2,171
750.946,0,624,1,171
754.5,1,629,2,171
754.598,0,625,1,171
755.093,0,629,0,171
755.284,1,630,1,171
755.777,1,631,2,171
755.922,0,630,1,171
756.683,1,632,2,171
757.332,0,631,1,171
759.018,0,632,0,171
759.718,1,633,1,171
759.996,0,633,0,171
762.351,1,634,1,171
762.37,0,634,0,171
763.625,1,635,1,171
764.036,0,635,0,171
764.439,1,636,1,171
764.46,1,637,2,171
764.746,0,636,1,171
765.426,1,638,2,171
767.262,1,639,2,172
767.771,1,640,2,173
767.846,1,641,2,174
767.893,0,637,1,174
769.093,0,638,0,174
769.812,1,642,1,174
770.559,0,642,0,174
772.265,1,643,1,174
772.811,0,643,0,174
774.149,1,644,1,174
774.922,1,645,2,174
775.117,1,646,2,175
775.306,1,647,2,176
775.398,0,644,1,176
779.001,1,648,2,176
779.775,0,645,1,176
780.227,0,648,0,176
780.406,1,649,1,176
780.794,1,650,2,176
781.169,0,649,1,176
782.012,1,651,2,176
783.063,0,650,1,176
783.387,0,651,0,176
784.182,1,652,1,176
784.674,1,653,2,176
784.722,0,652,1,176
785.88,0,653,0,176
785.94,1,654,1,176
787.343,1,655,2,176
787.814,1,656,2,177
787.82,0,654,1,177
788.02,1,657,2,177
788.283,0,655,1,177
788.46,0,657,0,177
789.532,1,658,1,177
790.033,1,659,2,177
790.144,1,660,2,178
790.608,1,661,2,179
790.625,0,658,1,179
790.823,1,662,2,179
791.295,1,663,2,180
791.581,1,664,2,181
792.668,0,659,1,181
793.832,1,665,2,181
795.572,0,662,1,181
796.874,0,665,0,181
801.031,1,666,1,181
801.279,1,667,2,181
802.504,1,668,2,182
