time,type,number,queueLength,totalPacketLength
169.397,1,160,2,46
169.429,0,158,1,46
169.494,0,159,0,46
170.169,1,161,1,46
171.622,1,162,2,46
173.446,1,163,2,47
173.516,0,161,1,47
173.629,1,164,2,47
174.737,0,162,1,47
175.084,1,165,2,47
176.153,1,166,2,48
176.586,0,164,1,48
177.239,0,165,0,48
179.609,1,167,1,48
179.642,1,168,2,48
180.358,0,167,1,48
180.407,0,168,0,48
180.682,1,169,1,48
181.254,1,170,2,48
181.58,0,169,1,48
181.981,0,170,0,48
183.863,1,171,1,48
184.235,0,171,0,48
186.008,1,172,1,48
186.123,1,173,2,48
186.586,1,174,2,49
187.157,1,175,2,50
187.333,0,172,1,50
188.326,0,173,0,50
191.835,1,176,1,50
192.474,1,177,2,50
193.619,0,176,1,50
193.68,0,177,0,50
194.214,1,178,1,50
194.36,0,178,0,50
195.087,1,179,1,50
197.489,1,180,2,50
197.752,0,179,1,50
198.038,1,181,2,50
198.288,0,180,1,50
198.626,0,181,0,50
200.198,1,182,1,50
200.312,0,182,0,50
201.153,1,183,1,50
201.323,1,184,2,50
202.656,0,183,1,50
203.161,1,185,2,50
203.747,1,186,2,51
204.035,0,184,1,51
204.457,0,185,0,51
204.463,1,187,1,51
204.49,1,188,2,51
205.003,0,187,1,51
205.319,1,189,2,51
205.618,1,190,2,52
206.268,0,188,1,52
206.937,1,191,2,52
207.782,0,189,1,52
207.912,0,191,0,52
208.536,1,192,1,52
208.998,0,192,0,52
211.463,1,193,1,52
211.843,1,194,2,52
212.915,0,193,1,52
213.474,0,194,0,52
216.414,1,195,1,52
216.453,0,195,0,52
217.428,1,196,1,52
217.443,0,196,0,52
218.998,1,197,1,52
219.138,0,197,0,52
219.52,1,198,1,52
219.765,0,198,0,52
220.478,1,199,1,52
220.708,0,199,0,52
222.196,1,200,1,52
222.871,1,201,2,52
223.244,1,202,2,53
223.576,0,200,1,53
224.174,0,201,0,53
225.354,1,203,1,53
225.979,1,204,2,53
226.426,1,205,2,54
227.156,0,203,1,54
227.442,0,204,0,54
229.774,1,206,1,54
230.215,0,206,0,54
230.375,1,207,1,54
231.062,0,207,0,54
232.781,1,208,1,54
233.609,0,208,0,54
234.066,1,209,1,54
234.29,1,210,2,54
235.222,1,211,2,55
235.255,1,212,2,56
235.509,1,213,2,57
235.7,1,214,2,58
236.581,1,215,2,59
236.834,1,216,2,60
237.098,1,217,2,61
237.176,1,218,2,62
237.414,1,219,2,63
237.501,0,209,1,63
239.024,0,210,0,63
239.989,1,220,1,63
240.35,0,220,0,63
240.599,1,221,1,63
242.371,1,222,2,63
242.916,1,223,2,64
243.139,1,224,2,65
243.422,1,225,2,66
244.907,1,226,2,67
245.157,0,221,1,67
245.754,1,227,2,67
246.005,1,228,2,68
246.25,0,222,1,68
246.708,1,229,2,68
246.822,1,230,2,69
247.086,0,227,1,69
247.104,0,229,0,69
247.182,1,231,1,69
248.012,0,231,0,69
249.604,1,232,1,69
249.675,1,233,2,69
249.677,0,232,1,69
250,1,234,2,69
250.044,0,233,1,69
250.188,0,234,0,69
252.522,1,235,1,69
253.145,1,236,2,69
253.236,1,237,2,70
254.937,1,238,2,71
255.473,0,235,1,71
255.588,1,239,2,71
256.019,0,236,1,71
256.23,0,239,0,71
256.933,1,240,1,71
257.068,0,240,0,71
257.25,1,241,1,71
257.414,1,242,2,71
257.847,1,243,2,72
258.322,0,241,1,72
258.336,0,242,0,72
259.768,1,244,1,72
260.293,1,245,2,72
261.262,1,246,2,73
261.599,1,247,2,74
262.192,1,248,2,75
262.341,0,244,1,75
263.485,1,249,2,75
263.694,1,250,2,76
263.742,0,245,1,76
263.848,1,251,2,76
263.916,0,249,1,76
264.232,1,252,2,76
264.596,1,253,2,77
265.865,0,251,1,77
265.891,1,254,2,77
267.69,0,252,1,77
267.74,0,254,0,77
267.766,1,255,1,77
267.842,0,255,0,77
268.393,1,256,1,77
268.576,1,257,2,77
269.166,1,258,2,78
269.286,1,259,2,79
269.778,0,256,1,79
270.805,0,257,0,79
270.877,1,260,1,79
271.758,1,261,2,79
271.875,1,262,2,80
272.205,0,260,1,80
272.958,0,261,0,80
273.34,1,263,1,80
273.715,1,264,2,80
274.072,0,263,1,80
274.628,0,264,0,80
276.985,1,265,1,80
277.667,0,265,0,80
278.332,1,266,1,80
278.631,0,266,0,80
280.185,1,267,1,80
280.187,1,268,2,80
280.313,1,269,2,81
280.667,1,270,2,82
282.309,0,267,1,82
282.757,0,268,0,82
285.261,1,271,1,82
286.958,0,271,0,82
287.408,1,272,1,82
287.75,0,272,0,82
295.823,1,273,1,82
295.832,0,273,0,82
295.897,1,274,1,82
297.174,1,275,2,82
297.572,1,276,2,83
299.009,1,277,2,84
299.329,0,274,1,84
300.376,0,275,0,84
301.866,1,278,1,84
302.719,1,279,2,84
304.34,0,278,1,84
304.606,0,279,0,84
306.895,1,280,1,84
307.438,0,280,0,84
307.864,1,281,1,84
308.112,1,282,2,84
309.38,0,281,1,84
309.518,0,282,0,84
310.683,1,283,1,84
312.291,1,284,2,84
313.017,1,285,2,85
313.323,0,283,1,85
313.335,0,284,0,85
313.92,1,286,1,85
314.404,0,286,0,85
314.447,1,287,1,85
315.319,1,288,2,85
315.751,0,287,1,85
316.577,1,289,2,85
316.642,0,288,1,85
316.756,0,289,0,85
316.946,1,290,1,85
317.301,0,290,0,85
317.782,1,291,1,85
318.421,1,292,2,85
320.136,0,291,1,85
320.4,0,292,0,85
321.776,1,293,1,85
322.51,0,293,0,85
322.841,1,294,1,85
323.049,0,294,0,85
327.147,1,295,1,85
327.341,1,296,2,85
327.847,0,295,1,85
328.06,0,296,0,85
328.202,1,297,1,85
328.489,0,297,0,85
328.648,1,298,1,85
328.811,0,298,0,85
329.73,1,299,1,85
329.968,0,299,0,85
332.93,1,300,1,85
333.197,1,301,2,85
333.902,0,300,1,85
333.91,1,302,2,85
334.556,1,303,2,86
334.697,1,304,2,87
335.752,0,301,1,87
336.874,0,302,0,87
337.509,1,305,1,87
337.689,0,305,0,87
339.192,1,306,1,87
339.419,1,307,2,87
340.428,0,306,1,87
340.67,0,307,0,87
341.085,1,308,1,87
341.379,0,308,0,87
342.293,1,309,1,87
345.458,1,310,2,87
345.527,0,309,1,87
347.124,0,310,0,87
347.292,1,311,1,87
348.629,1,312,2,87
349.843,1,313,2,88
349.982,1,314,2,89
351.282,1,315,2,90
351.47,1,316,2,91
351.593,0,311,1,91
351.911,1,317,2,91
352.193,0,312,1,91
352.5,1,318,2,91
352.902,0,317,1,91
354.581,1,319,2,91
354.644,0,318,1,91
355.516,1,320,2,91
355.684,1,321,2,92
355.822,0,319,1,92
357.03,0,320,0,92
357.772,1,322,1,92
357.849,1,323,2,92
358.005,0,322,1,92
358.492,1,324,2,92
358.89,1,325,2,93
359.35,1,326,2,94
359.869,0,323,1,94
359.902,0,324,0,94
360.206,1,327,1,94
360.429,1,328,2,94
362.316,0,327,1,94
363.616,0,328,0,94
364.146,1,329,1,94
364.735,0,329,0,94
365.931,1,330,1,94
366.377,1,331,2,94
366.563,1,332,2,95
366.615,0,330,1,95
367.21,0,331,0,95
368.048,1,333,1,95
368.479,0,333,0,95
369.118,1,334,1,95
369.283,1,335,2,95
370.862,1,336,2,96
370.913,1,337,2,97
371.895,1,338,2,98
371.957,0,334,1,98
371.967,0,335,0,98
373.085,1,339,1,98
373.541,1,340,2,98
375.609,1,341,2,99
376.491,0,339,1,99
376.503,0,340,0,99
376.661,1,342,1,99
377.456,1,343,2,99
377.753,1,344,2,100
378.573,0,342,1,100
378.986,1,345,2,100
379.055,1,346,2,101
380.193,0,343,1,101
380.643,1,347,2,101
381.157,0,345,1,101
381.606,0,347,0,101
383.507,1,348,1,101
383.734,0,348,0,101
383.944,1,349,1,101
384.757,0,349,0,101
386.25,1,350,1,101
386.284,1,351,2,101
386.862,1,352,2,102
388.479,1,353,2,103
389.209,0,350,1,103
389.684,1,354,2,103
391.238,0,351,1,103
391.44,1,355,2,103
392.079,0,354,1,103
392.423,1,356,2,103
392.936,0,355,1,103
393.266,0,356,0,103
393.369,1,357,1,103
393.973,1,358,2,103
394.751,0,357,1,103
394.753,0,358,0,103
395.769,1,359,1,103
395.953,0,359,0,103
396.625,1,360,1,103
399.462,1,361,2,103
399.577,1,362,2,104
399.967,0,360,1,104
400.362,0,361,0,104
401.33,1,363,1,104
401.378,1,364,2,104
401.909,1,365,2,105
402.112,1,366,2,106
402.681,1,367,2,107
402.865,1,368,2,108
403.183,0,363,1,108
403.306,1,369,2,108
403.837,0,364,1,108
403.969,0,369,0,108
404.456,1,370,1,108
405.472,0,370,0,108
405.965,1,371,1,108
408.175,0,371,0,108
408.471,1,372,1,108
408.57,0,372,0,108
410.818,1,373,1,108
410.832,1,374,2,108
411.322,0,373,1,108
412.029,0,374,0,108
412.483,1,375,1,108
412.575,1,376,2,108
412.609,0,375,1,108
412.689,0,376,0,108
413.471,1,377,1,108
413.658,1,378,2,108
414.246,1,379,2,109
414.279,1,380,2,110
414.971,0,377,1,110
415.967,0,378,0,110
416.173,1,381,1,110
416.343,0,381,0,110
417.223,1,382,1,110
418.033,0,382,0,110
419.654,1,383,1,110
420.11,1,384,2,110
420.247,1,385,2,111
420.314,0,383,1,111
420.341,1,386,2,111
420.497,1,387,2,112
420.963,0,384,1,112
421.722,1,388,2,112
421.724,1,389,2,113
422.09,1,390,2,114
422.132,0,386,1,114
422.466,1,391,2,114
423.651,0,388,1,114
423.811,0,391,0,114
426.501,1,392,1,114
426.93,0,392,0,114
427.2,1,393,1,114
427.629,0,393,0,114
429.699,1,394,1,114
429.91,1,395,2,114
430.196,0,394,1,114
430.864,1,396,2,114
431.28,1,397,2,115
432.046,1,398,2,116
432.328,1,399,2,117
432.81,0,395,1,117
432.958,1,400,2,117
433.877,1,401,2,118
434.076,0,396,1,118
436.532,0,400,0,118
436.824,1,402,1,118
437.329,0,402,0,118
437.601,1,403,1,118
438.21,1,404,2,118
438.589,0,403,1,118
439.272,1,405,2,118
439.583,1,406,2,119
439.829,0,404,1,119
440.118,0,405,0,119
441.91,1,407,1,119
442.372,0,407,0,119
442.838,1,408,1,119
443.084,0,408,0,119
443.191,1,409,1,119
443.21,0,409,0,119
443.787,1,410,1,119
444.789,0,410,0,119
444.967,1,411,1,119
445.281,0,411,0,119
445.684,1,412,1,119
445.746,0,412,0,119
445.94,1,413,1,119
446.26,0,413,0,119
446.274,1,414,1,119
447.849,1,415,2,119
448.125,0,414,1,119
448.146,1,416,2,119
449.035,1,417,2,120
449.38,0,415,1,120
450.563,0,416,0,120
450.695,1,418,1,120
451.352,0,418,0,120
452.72,1,419,1,120
452.838,0,419,0,120
454.527,1,420,1,120
456.334,1,421,2,120
456.531,0,420,1,120
457.257,0,421,0,120
458.12,1,422,1,120
458.387,0,422,0,120
460.456,1,423,1,120
461.454,0,423,0,120
466.37,1,424,1,120
466.735,1,425,2,120
467.418,1,426,2,121
468.102,1,427,2,122
470.823,0,424,1,122
471.582,0,425,0,122
471.986,1,428,1,122
473.345,1,429,2,122
473.485,0,428,1,122
473.985,1,430,2,122
474.008,1,431,2,123
474.05,0,429,1,123
474.242,1,432,2,123
474.398,1,433,2,124
474.443,1,434,2,125
474.949,0,430,1,125
475.306,0,432,0,125
475.441,1,435,1,125
476.319,1,436,2,125
476.797,1,437,2,126
477.385,0,435,1,126
477.788,0,436,0,126
478.605,1,438,1,126
479.46,0,438,0,126
479.819,1,439,1,126
479.869,0,439,0,126
480.878,1,440,1,126
482.097,0,440,0,126
482.659,1,441,1,126
485.173,0,441,0,126
485.218,1,442,1,126
485.305,1,443,2,126
485.393,0,442,1,126
486.152,1,444,2,126
486.659,0,443,1,126
487.277,0,444,0,126
489.987,1,445,1,126
490.488,0,445,0,126
491.492,1,446,1,126
491.579,1,447,2,126
491.583,1,448,2,127
492.572,1,449,2,128
495.005,0,446,1,128
495.887,0,447,0,128
499.107,1,450,1,128
499.196,1,451,2,128
500.154,1,452,2,129
500.36,0,450,1,129
500.973,0,451,0,129
501.436,1,453,1,129
502.013,0,453,0,129
503.008,1,454,1,129
503.321,0,454,0,129
503.473,1,455,1,129
503.968,0,455,0,129
504.124,1,456,1,129
504.446,1,457,2,129
504.579,1,458,2,130
504.65,0,456,1,130
506.366,0,457,0,130
508.821,1,459,1,130
509.513,1,460,2,130
510.734,1,461,2,131
511.035,1,462,2,132
511.147,0,459,1,132
511.963,1,463,2,132
514.222,0,460,1,132
514.341,1,464,2,132
516.68,1,465,2,133
516.848,0,463,1,133
517.01,0,464,0,133
517.177,1,466,1,133
517.199,1,467,2,133
517.449,0,466,1,133
518.191,1,468,2,133
518.742,0,467,1,133
519.147,1,469,2,133
519.747,0,468,1,133
520.312,0,469,0,133
520.497,1,470,1,133
520.875,0,470,0,133
521.172,1,471,1,133
521.682,0,471,0,133
522.141,1,472,1,133
522.662,0,472,0,133
523.651,1,473,1,133
524.16,1,474,2,133
524.198,1,475,2,134
525.411,1,476,2,135
526.367,1,477,2,136
527.208,0,473,1,136
527.87,0,474,0,136
530.842,1,478,1,136
531.087,0,478,0,136
532.747,1,479,1,136
532.781,1,480,2,136
533.482,0,479,1,136
533.918,1,481,2,136
533.947,0,480,1,136
534.61,1,482,2,136
534.671,0,481,1,136
535.238,1,483,2,136
535.669,0,482,1,136
535.837,0,483,0,136
536.197,1,484,1,136
536.267,1,485,2,136
537.494,0,484,1,136
537.626,0,485,0,136
538.223,1,486,1,136
538.491,0,486,0,136
539.223,1,487,1,136
539.73,0,487,0,136
539.791,1,488,1,136
540.992,1,489,2,136
542.337,0,488,1,136
542.532,0,489,0,136
543.769,1,490,1,136
543.779,0,490,0,136
544.817,1,491,1,136
545.141,0,491,0,136
546.048,1,492,1,136
546.322,1,493,2,136
546.351,1,494,2,137
546.429,1,495,2,138
546.629,1,496,2,139
546.656,0,492,1,139
546.971,1,497,2,139
547.946,1,498,2,140
548.811,0,493,1,140
549.234,1,499,2,140
550.205,0,497,1,140
550.311,1,500,2,140
550.937,0,499,1,140
552.914,0,500,0,140
553.28,1,501,1,140
555.303,0,501,0,140
555.776,1,502,1,140
556.13,0,502,0,140
556.677,1,503,1,140
558.125,1,504,2,140
558.205,1,505,2,141
558.62,1,506,2,142
559.498,1,507,2,143
559.567,0,503,1,143
560.283,1,508,2,143
561.06,0,504,1,143
561.244,0,508,0,143
561.462,1,509,1,143
562.375,1,510,2,143
562.406,0,509,1,143
562.664,0,510,0,143
562.691,1,511,1,143
562.824,1,512,2,143
563.892,1,513,2,144
564.175,1,514,2,145
564.269,0,511,1,145
564.466,0,512,0,145
564.961,1,515,1,145
565.288,0,515,0,145
566.149,1,516,1,145
567.182,0,516,0,145
567.904,1,517,1,145
568.056,1,518,2,145
569.791,0,517,1,145
570.185,0,518,0,145
571.152,1,519,1,145
572.674,0,519,0,145
572.951,1,520,1,145
573.076,1,521,2,145
574.016,0,520,1,145
574.38,1,522,2,145
574.92,0,521,1,145
575.473,0,522,0,145
577.313,1,523,1,145
578.63,1,524,2,145
579.614,0,523,1,145
583.661,1,525,2,145
584.25,1,526,2,146
584.284,1,527,2,147
584.489,0,524,1,147
585.728,0,525,0,147
587.467,1,528,1,147
587.893,1,529,2,147
588.89,0,528,1,147
589.093,1,530,2,147
589.305,1,531,2,148
590.062,1,532,2,149
590.293,0,529,1,149
590.565,0,530,0,149
591.513,1,533,1,149
591.519,0,533,0,149
592.558,1,534,1,149
592.672,1,535,2,149
593.168,0,534,1,149
593.278,0,535,0,149
593.732,1,536,1,149
593.966,0,536,0,149
594.522,1,537,1,149
595.228,1,538,2,149
595.56,1,539,2,150
595.812,1,540,2,151
596.587,0,537,1,151
596.678,1,541,2,151
596.793,1,542,2,152
597.032,1,543,2,153
597.135,0,538,1,153
597.531,0,541,0,153
600.389,1,544,1,153
600.691,0,544,0,153
601.828,1,545,1,153
602.623,0,545,0,153
603.509,1,546,1,153
603.569,1,547,2,153
603.643,0,546,1,153
603.831,0,547,0,153
604.906,1,548,1,153
605.574,0,548,0,153
607.586,1,549,1,153
607.669,0,549,0,153
607.786,1,550,1,153
608.181,1,551,2,153
608.558,0,550,1,153
608.794,0,551,0,153
609.079,1,552,1,153
609.107,0,552,0,153
609.404,1,553,1,153
609.709,1,554,2,153
609.848,1,555,2,154
610.251,0,553,1,154
610.307,1,556,2,154
610.411,0,554,1,154
610.584,1,557,2,154
611.412,0,556,1,154
611.42,1,558,2,154
611.836,1,559,2,155
611.883,1,560,2,156
611.896,1,561,2,157
613.099,0,557,1,157
613.56,1,562,2,157
613.707,0,558,1,157
614.027,0,562,0,157
614.761,1,563,1,157
615.701,1,564,2,157
615.783,0,563,1,157
616.073,0,564,0,157
617.31,1,565,1,157
618.042,1,566,2,157
618.682,0,565,1,157
619.015,0,566,0,157
620.312,1,567,1,157
620.69,0,567,0,157
621.772,1,568,1,157
622.135,1,569,2,157
622.57,0,568,1,157
623.282,1,570,2,157
623.583,1,571,2,158
623.603,0,569,1,158
623.606,1,572,2,158
623.971,1,573,2,159
624.531,1,574,2,160
624.975,1,575,2,161
625.297,0,570,1,161
627.373,1,576,2,161
627.938,0,572,1,161
628.361,0,576,0,161
629.108,1,577,1,161
629.446,0,577,0,161
631.597,1,578,1,161
631.838,1,579,2,161
632.008,1,580,2,162
633.848,0,578,1,162
634.433,0,579,0,162
634.809,1,581,1,162
635.302,0,581,0,162
635.573,1,582,1,162
635.834,0,582,0,162
640.75,1,583,1,162
641.235,1,584,2,162
641.395,1,585,2,163
642.146,0,583,1,163
644.52,1,586,2,163
644.703,1,587,2,164
644.994,1,588,2,165
645.683,0,584,1,165
645.746,0,586,0,165
646.263,1,589,1,165
646.336,0,589,0,165
647.079,1,590,1,165
647.471,0,590,0,165
647.705,1,591,1,165
647.91,0,591,0,165
648.043,1,592,1,165
648.691,0,592,0,165
648.821,1,593,1,165
648.917,1,594,2,165
650.573,0,593,1,165
650.648,1,595,2,165
650.66,1,596,2,166
651.057,0,594,1,166
652.786,0,595,0,166
653.426,1,597,1,166
653.54,1,598,2,166
654.641,1,599,2,167
655.165,1,600,2,168
655.823,1,601,2,169
656.397,0,597,1,169
656.457,0,598,0,169
657.783,1,602,1,169
659.13,0,602,0,169
660.27,1,603,1,169
660.391,0,603,0,169
660.794,1,604,1,169
662.044,1,605,2,169
662.201,0,604,1,169
663.36,1,606,2,169
663.575,0,605,1,169
663.62,0,606,0,169
664.631,1,607,1,169
665.346,0,607,0,169
666.281,1,608,1,169
666.36,1,609,2,169
666.418,1,610,2,170
666.427,1,611,2,171
666.541,0,608,1,171
668.737,0,609,0,171
669.607,1,612,1,171
669.836,1,613,2,171
670.01,0,612,1,171
670.063,1,614,2,171
670.262,0,613,1,171
670.275,0,614,0,171
671.855,1,615,1,171
671.876,0,615,0,171
672.378,1,616,1,171
672.692,1,617,2,171
672.86,0,616,1,171
673.373,1,618,2,171
675.197,1,619,2,172
675.361,1,620,2,173
675.8,0,617,1,173
678.479,0,618,0,173
679.597,1,621,1,173
679.99,0,621,0,173
680.54,1,622,1,173
681.056,1,623,2,173
681.115,0,622,1,173
681.902,0,623,0,173
683.914,1,624,1,173
684.172,0,624,0,173
685.326,1,625,1,173
685.502,0,625,0,173
685.657,1,626,1,173
686.01,0,626,0,173
688.685,1,627,1,173
689.001,0,627,0,173
689.192,1,628,1,173
689.34,0,628,0,173
689.435,1,629,1,173
693.318,0,629,0,173
693.493,1,630,1,173
694.042,1,631,2,173
694.121,0,630,1,173
694.515,0,631,0,173
694.751,1,632,1,173
695.476,0,632,0,173
696.318,1,633,1,173
698.191,1,634,2,173
698.5,1,635,2,174
698.745,0,633,1,174
698.765,0,634,0,174
700.84,1,636,1,174
701.297,1,637,2,174
701.86,0,636,1,174
702.021,1,638,2,174
702.04,1,639,2,175
702.167,0,637,1,175
702.898,1,640,2,175
704.53,1,641,2,176
704.982,1,642,2,177
705.049,1,643,2,178
705.314,0,638,1,178
706.513,0,640,0,178
706.797,1,644,1,178
707.544,0,644,0,178
708.978,1,645,1,178
709.523,0,645,0,178
710.652,1,646,1,178
711.339,1,647,2,178
711.512,1,648,2,179
711.681,1,649,2,180
711.901,0,646,1,180
714.965,1,650,2,180
716.214,1,651,2,181
716.278,0,647,1,181
716.716,1,652,2,181
717.041,0,650,1,181
717.061,1,653,2,181
718.015,0,652,1,181
719.165,1,654,2,181
719.525,1,655,2,182
719.751,0,653,1,182
720.125,1,656,2,182
720.145,0,654,1,182
721.251,1,657,2,182
721.302,0,656,1,182
722.425,0,657,0,182
723.34,1,658,1,182
723.523,1,659,2,182
723.717,0,658,1,182
724.037,1,660,2,182
724.234,1,661,2,183
724.926,0,659,1,183
725.327,0,660,0,183
725.449,1,662,1,183
725.538,0,662,0,183
725.862,1,663,1,183
726.033,0,663,0,183
728.131,1,664,1,183
728.386,1,665,2,183
728.509,0,664,1,183
730.386,1,666,2,183
731.413,0,665,1,183
732.716,0,666,0,183
736.786,1,667,1,183
737.006,1,668,2,183
738.096,1,669,2,184
